Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Peternel, L; Rozo, L; Caldwell, D; Ajoudani, A",,,,"Peternel, Luka; Rozo, Leonel; Caldwell, Darwin; Ajoudani, Arash",,,A Method for Derivation of Robot Task-Frame Control Authority from Repeated Sensory Observations,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Caldwell, Darwin/E-9954-2018; Peternel, Luka/AAX-9766-2021; Rozo, Leonel/HTP-2045-2023","Caldwell, Darwin/0000-0002-6233-9961; Peternel, Luka/0000-0002-8696-3689; AJOUDANI, Arash/0000-0002-1261-737X; Rozo, Leonel/0000-0001-5970-9135",,,,,,,,,,,,,2377-3766,,,,,APR,2017,2,2,,,,,719,726,,10.1109/LRA.2017.2651368,http://dx.doi.org/10.1109/LRA.2017.2651368,,,,,,,,,,,,,WOS:000413736600045,View Full Record in Web of Science
C,"Wu, Y; Wang, RH; D'Haro, LF; Banchs, RE; Tee, KP","Kosecka, J","Maciejewski, AA; Okamura, A; Bicchi, A; Stachniss, C; Song, DZ; Lee, DH; Chaumette, F; Ding, H; Li, JS; Wen, J; Roberts, J; Masamune, K; Chong, NY; Amato, N; Tsagwarakis, N; Rocco, P; Asfour, T; Chung, WK; Yasuyoshi, Y; Sun, Y; Maciekeski, T; Althoefer, K; AndradeCetto, J; Chung, WK; Demircan, E; Dias, J; Fraisse, P; Gross, R; Harada, H; Hasegawa, Y; Hayashibe, M; Kiguchi, K; Kim, K; Kroeger, T; Li, Y; Ma, S; Mochiyama, H; Monje, CA; Rekleitis, I; Roberts, R; Stulp, F; Tsai, CHD; Zollo, L",,"Wu, Yan; Wang, Ruohan; D'Haro, Luis F.; Banchs, Rafael E.; Tee, Keng Peng","Kosecka, J",,Multi-modal Robot Apprenticeship: Imitation Learning using Linearly Decayed DMP plus in a Human-Robot Dialogue System,2018 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,25th IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 01-05, 2018","Madrid, SPAIN","IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Soc Instrument & Control Engineers,New Technol Fdn,IEEE,Adept MobileRobots,Willow Garage,Aldebaran Robot,Natl Instruments,Reflexxes GmbH,Schunk Intec S L U,Univ Carlos III Madrid,BOSCH,JD COM,Pal Robot,KUKA,Santander,Squirrel AI Learning,Baidu,Generat Robots,KINOVA Robot,Ouster,Univ Pablo Olavide Sevilla,Rapyuta Robot,SICK,TOYOTA,UP,Amazon,ARGO,Built Robot,Disney Res,Easy Mile,Hitachi,Robot,Khalifa Univ,Magazino,MathWorks,New Dexterity,Schunk,nuTonomy,PILZ,Prophesee,Rootnik,Saga Robot,Shadow,Soft Bank Robot,Anyverse,GalTech,Generat Robot,IEEE CAA Journal Automatica Sinica,Sci Robot, AAAS,TERAS",,,,,,,,,"D'Haro, Luis Fernando/B-8194-2011; Yan, Wu/JYO-9522-2024; Wang, Ruohan/IQU-5145-2023",,,,,,,,,,,,,,2153-0858,,978-1-5386-8094-0,,,,2018,,,,,,,8582,8588,,,,,,,,,,,,,,,,WOS:000458872707099,View Full Record in Web of Science
C,"Kim, B; Seong, H; Shim, DH",,,IEEE,"Kim, Boseong; Seong, Hyunki; Shim, D. Hyunchul",,,Topological Exploration using Segmented Map with Keyframe Contribution in Subterranean Environments,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Seong, Hyunki/KQU-6406-2024",,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,6199,6205,,10.1109/ICRA57147.2024.10610605,http://dx.doi.org/10.1109/ICRA57147.2024.10610605,,,,,,,,,,,,,WOS:001294576204109,View Full Record in Web of Science
C,"Yershov, DS; LaValle, SM",,"Hsu, D; Isler, V; Latombe, JC; Lin, MC",,"Yershov, Dmitry S.; LaValle, Steven M.",,,Sufficient Conditions for the Existence of Resolution Complete Planning Algorithms,ALGORITHMIC FOUNDATIONS OF ROBOTICS IX,Springer Tracts in Advanced Robotics,,,,9th International Workshop on Algorithmic Foundations of Robotics (WAFR),"DEC 13-15, 2010","Natl Univ Singapore, Singapore, SINGAPORE","Natl Univ Singapore, Sch Comp,US AF Off Sci Res (Asian Off Sci Res & Dev)",Natl Univ Singapore,,,,,,,,,,,,,,,,,,,,,,1610-7438,,978-3-642-17451-3,,,,2010,68,,,,,,303,320,,,,,,,,,,,,,,,,WOS:000290178800018,View Full Record in Web of Science
C,"Borràs, J; Asfour, T",,,IEEE,"Borras, Julia; Asfour, Tamim",,,A Whole-Body Pose Taxonomy for Loco-Manipulation Tasks,2015 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 28-OCT 02, 2015","Hamburg, GERMANY","IEEE,RSJ,Univ Hamburg,DFG,RA,New Technol Fdn,SICE,KUKA,DJI,Rethink Robot,BOSCH,Chinese Acad Sci, SIAT,Boozhong,Adept,Automatica,HIT,Ascending Technol,OPTOFORCE,DST Robot,BA Syst,Rainbow Robot,SIA,CLEARPATH Robot,Swiss Natl Ctr Competence Res Robot,SINEVA,Dyson,SICK,Robocept,Force Dimension,Open Unit Robot,Luoyang Natl Univ Sci Park,Fuzhou Univ,Synapticon,Google,Technishce Univ Munchen,iRobot,Echord++,Khalifa Univ,Pan Robot,FESTO,Kinova Robot,SCHUNK,ies",,,,,,,,,"Borras Sol, Julia/B-2652-2017","Borras Sol, Julia/0000-0002-1662-2037; Asfour, Tamim/0000-0003-4879-7680",,,,,,,,,,,,,2153-0858,,978-1-4799-9994-1,,,,2015,,,,,,,1578,1585,,,,,,,,,,,,,,,,WOS:000371885401109,View Full Record in Web of Science
J,"Veer, S; Poulakakis, I",,,,"Veer, Sushant; Poulakakis, Ioannis",,,Switched Systems With Multiple Equilibria Under Disturbances: Boundedness and Practical Stability,IEEE TRANSACTIONS ON AUTOMATIC CONTROL,,,,,,,,,,,,,,,,,"Veer, Sushant/AAG-4773-2019","Poulakakis, Ioannis/0000-0001-7045-1075",,,,,,,,,,,,,0018-9286,1558-2523,,,,JUN,2020,65,6,,,,,2371,2386,,10.1109/TAC.2019.2931941,http://dx.doi.org/10.1109/TAC.2019.2931941,,,,,,,,,,,,,WOS:000542947800005,View Full Record in Web of Science
C,"Ajoudani, A; Lee, J; Rocchi, A; Ferrati, M; Hoffman, EM; Settimi, A; Caldwell, DG; Bicchi, A; Tsagarakis, NG",,,IEEE,"Ajoudani, Arash; Lee, Jinoh; Rocchi, Alessio; Ferrati, Mirko; Hoffman, Enrico Mingo; Settimi, Alessandro; Caldwell, Darwin. G.; Bicchi, Antonio; Tsagarakis, Nikos G.",,,A Manipulation Framework for Compliant Humanoid COMAN: Application to a Valve Turning Task,2014 14TH IEEE-RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,14th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 18-20, 2014","Madrid, SPAIN",IEEE RAS,,,,,,,,,"Mingo Hoffman, Enrico/ABC-6421-2021; Lee, Jinoh/P-1147-2018; Caldwell, Darwin/E-9954-2018",,,,,,,,,,,,,,2164-0572,,978-1-4799-7174-9,,,,2014,,,,,,,664,670,,,,,,,,,,,,,,,,WOS:000392843800107,View Full Record in Web of Science
C,"Charrow, B; Kahn, G; Patil, S; Liu, SK; Goldberg, K; Abbeel, P; Michael, N; Kumar, V",,"Kavraki, LE; Hsu, D; Buchli, J",,"Charrow, Benjamin; Kahn, Gregory; Patil, Sachin; Liu, Sikang; Goldberg, Ken; Abbeel, Pieter; Michael, Nathan; Kumar, Vijay",,,Information-Theoretic Planning with Trajectory Optimization for Dense 3D Mapping,ROBOTICS: SCIENCE AND SYSTEMS XI,,,,,11th Conference on Robotics - Science and Systems,"JUL 13-17, 2015","Sapienza Univ Rome, Rome, ITALY",,Sapienza Univ Rome,,,,,,,,"Patil, Sachin/ABB-7840-2021; Kumar, Vinod/HOF-0388-2023","Kumar, Vijay/0000-0002-3902-9391",,,,,,,,,,,,,,,978-0-9923747-1-6,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,WOS:000570976400003,View Full Record in Web of Science
C,"De Luca, A; Muratore, L; Tsagarakis, NG",,,IEEE,"De Luca, Alessio; Muratore, Luca; Tsagarakis, Nikos G.",,,A Hybrid Primitive-Based Navigation Planner for the Wheeled-Legged Robot CENTAURO,2022 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 23-27, 2022","Kyoto, JAPAN","IEEE,Royal Soc Japan,IEEE Robot & Automat Soc,IES,SICE,New Technol Fdn",,,,,,,,,"Muratore, Luca/CAA-2744-2022","De Luca, Alessio/0000-0002-2854-6000; Muratore, Luca/0000-0002-1265-3370",,,,,,,,,,,,,2153-0858,,978-1-6654-7927-1,,,,2022,,,,,,,7904,7911,,10.1109/IROS47612.2022.9981188,http://dx.doi.org/10.1109/IROS47612.2022.9981188,,,,,,,,,,,,,WOS:000909405300077,View Full Record in Web of Science
J,"Kim, J; Mishra, AK; Limosani, R; Scafuro, M; Cauli, N; Santos-Victor, J; Mazzolai, B; Cavallo, F",,,,"Kim, Jaeseok; Mishra, Anand Kumar; Limosani, Raffaele; Scafuro, Marco; Cauli, Nino; Santos-Victor, Jose; Mazzolai, Barbara; Cavallo, Filippo",,,Control strategies for cleaning robots in domestic applications: A comprehensive review,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Kim, Jaeseok/HIK-0166-2022; Mazzolai, Barbara/I-8876-2016; Cavallo, Filippo/J-8246-2015; Mishra, Anand Kumar/H-4753-2018; Santos-Victor, Jose/K-2093-2012","Cavallo, Filippo/0000-0001-7432-5033; Cauli, Nino/0000-0002-9611-0655; Mishra, Anand Kumar/0000-0001-7423-7850; Santos-Victor, Jose/0000-0002-9036-1728",,,,,,,,,,,,,1729-8814,,,,,JUL 26,2019,16,4,,,,,1,21,1729881419857432,10.1177/1729881419857432,http://dx.doi.org/10.1177/1729881419857432,,,,,,,,,,,,,WOS:000477883000001,View Full Record in Web of Science
J,"Schaal, S",,,,"Schaal, S",,,Is imitation learning the route to humanoid robots?,TRENDS IN COGNITIVE SCIENCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364-6613,1879-307X,,,,JUN,1999,3,6,,,,,233,242,,10.1016/S1364-6613(99)01327-3,http://dx.doi.org/10.1016/S1364-6613(99)01327-3,,,,,,,,10354577,,,,,WOS:000080761300005,View Full Record in Web of Science
C,"Mavrogiannis, C; DeCastro, JA; Srinivasa, S",,"LaValle, SM; O'Kane, JM; Otte, M; Sadigh, D; Tokekar, P",,"Mavrogiannis, Christoforos; DeCastro, Jonathan A.; Srinivasa, Siddhartha",,,Implicit Multiagent Coordination at Uncontrolled Intersections via Topological Braids,ALGORITHMIC FOUNDATIONS OF ROBOTICS XV,Springer Proceedings in Advanced Robotics,,,,15th Workshop on the Algorithmic Foundations of Robotics (WAFR),"JUN 22-24, 2022","Univ Maryland, College Park, MD","Univ Maryland, Maryland Robot Ctr",Univ Maryland,,,,,,,,"Mavrogiannis, Christoforos/B-2726-2016","Mavrogiannis, Christoforos/0000-0003-4476-1920",,,,,,,,,,,,,2511-1256,2511-1264,978-3-031-21092-1; 978-3-031-21090-7; 978-3-031-21089-1,,,,2023,25,,,,,,368,384,,10.1007/978-3-031-21090-7_22,http://dx.doi.org/10.1007/978-3-031-21090-7_22,,,,,,,,,,,,,WOS:000978413100022,View Full Record in Web of Science
J,"Takamatsu, J; Morita, T; Ogawara, K; Kimura, H; Ikeuchi, K",,,,"Takamatsu, J; Morita, T; Ogawara, K; Kimura, H; Ikeuchi, K",,,Representation for knot-tying tasks,IEEE TRANSACTIONS ON ROBOTICS,,,,,20th IEEE International Conference on Robotics and Automation (ICRA),"SEP 14-19, 2003","TAIPEI, TAIWAN","IEEE Robot & Automat Soc,Natl Sci Council,Minist Educ,Chinese Inst Automat Engineers,Ind Technol Res Inst,TECO Elect & Machinery Co Ltd,Met Ind Res & Dev Ctr",,,,,,,,,,,,,,,,,,,,,,,1552-3098,1941-0468,,,,FEB,2006,22,1,,,,,65,78,,10.1109/TRO.2005.855988,http://dx.doi.org/10.1109/TRO.2005.855988,,,,,,,,,,,,,WOS:000235490800007,View Full Record in Web of Science
C,"Akbulut, MT; Bozdogan, U; Tekden, A; Ugur, E",,,IEEE,"Akbulut, M. Tuluhan; Bozdogan, Utku; Tekden, Ahmet; Ugur, Emre",,,Reward Conditioned Neural Movement Primitives for Population-Based Variational Policy Optimization,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 30-JUN 05, 2021","Xian, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,So Univ Sci & Technol,Harbin Inst Technol,Xian Jiaotong Univ,Univ Toronto,Nat Sci & Engn Res Council Canada,Chinese Univ Hong Kong,DJI,Biomimet Intelligence & Robot,Toyota Res Inst,Baidu,Mech Mind Robot Technologies,Facebook AI,Nokov,Manycore,Franka Emika,Zhejiang Univ, Huzhou Inst,Jing Tian,ATI Ind Automat,Amber,Direct Drive Tech,Inceptio,Flexiv,Deeproute AI,Unitree,Waymo,Kuka,Pudu Robot,Deep Robot,Nvidia,MathWorks",,,,,,,,,"Tekden, Ahmet Ercan/IQV-9983-2023; Ugur, Emre/A-6011-2017","Ugur, Emre/0000-0001-9597-2731",,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9077-8,,,,2021,,,,,,,10808,10814,,10.1109/ICRA48506.2021.9560897,http://dx.doi.org/10.1109/ICRA48506.2021.9560897,,,,,,,,,,,,,WOS:000771405403065,View Full Record in Web of Science
C,"Tunstel, E; Dani, A; Martinez, C; Blakeslee, B; Mendoza, J; Saltus, R; Trombetta, D; Rotithor, G; Fuhlbrigge, T; Lasko, D; Wang, JJ",,,IEEE,"Tunstel, Edward; Dani, Ashwin; Martinez, Carlos; Blakeslee, Brigid; Mendoza, Jeffrey; Saltus, Ryan; Trombetta, Daniel; Rotithor, Ghananeel; Fuhlbrigge, Tom; Lasko, Daniel; Wang, Jianjun",,,Robotic Wire Pinning for Wire Harness Assembly Automation,2020 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS (AIM),IEEE ASME International Conference on Advanced Intelligent Mechatronics,,,,IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),"JUL 06-09, 2020",ELECTR NETWORK,"IEEE,ASME",,,,,,,,,,,,,,,,,,,,,,,2159-6255,,978-1-7281-6794-7,,,,2020,,,,,,,1208,1215,,10.1109/aim43001.2020.9158905,http://dx.doi.org/10.1109/aim43001.2020.9158905,,,,,,,,,,,,,WOS:000612837600146,View Full Record in Web of Science
J,"Lo, LY; Li, BY; Wen, CY; Chang, CW",,,,"Lo, Li-Yu; Li, Boyang; Wen, Chih-Yung; Chang, Ching-Wei",,,Experimental Nonrobocentric Dynamic Landing of Quadrotor UAVs With On-Ground Sensor Suite,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,,,,,,,,,,,,,,,,,"Li, Boyang/O-8461-2016; WEN, Chih-Yung/M-1763-2015","Li, Boyang/0000-0002-6900-0901; WEN, Chih-Yung/0000-0002-1181-8786",,,,,,,,,,,,,0018-9456,1557-9662,,,,,2024,73,,,,,,,,7509113,10.1109/TIM.2024.3470976,http://dx.doi.org/10.1109/TIM.2024.3470976,,,,,,,,,,,,,WOS:001342557800037,View Full Record in Web of Science
C,"Sabelhaus, AP; Bruce, J; Caluwaerts, K; Manovi, P; Firoozi, RF; Dobi, S; Agogino, AM; SunSpira, V",,,IEEE,"Sabelhaus, Andrew P.; Bruce, Jonathan; Caluwaerts, Ken; Manovi, Pavlo; Firoozi, Roya Fallah; Dobi, Sarah; Agogino, Alice M.; SunSpira, Vytas",,,"System Design and Locomotion of SUPERball, an Untethered Tensegrity Robot",2015 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 26-30, 2015","Seattle, WA",IEEE,,,,,,,,,"Agogino, Alice/B-6970-2013; Sabelhaus, Andrew/AAX-7477-2020","Sabelhaus, Andrew/0000-0001-5019-2846",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-6923-4,,,,2015,,,,,,,2867,2873,,,,,,,,,,,,,,,,WOS:000370974902130,View Full Record in Web of Science
J,"Elokda, E; Coulson, J; Beuchat, PN; Lygeros, J; Dörfler, F",,,,"Elokda, Ezzat; Coulson, Jeremy; Beuchat, Paul N.; Lygeros, John; Dorfler, Florian",,,Data-enabled predictive control for quadcopters,INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL,,,,,,,,,,,,,,,,,"Coulson, Jeremy/ABH-2848-2021","Elokda, Ezzat/0000-0002-2415-6494",,,,,,,,,,,,,1049-8923,1099-1239,,,,DEC,2021,31,18,,,SI,,8916,8936,,10.1002/rnc.5686,http://dx.doi.org/10.1002/rnc.5686,,JUL 2021,,,,,,35873094,,,,,WOS:000672346500001,View Full Record in Web of Science
J,"Ariki, Y; Hyon, SH; Morimoto, J",,,,"Ariki, Yuka; Hyon, Sang-Ho; Morimoto, Jun",,,Extraction of primitive representation from captured human movements and measured ground reaction force to generate physically consistent imitated behaviors,NEURAL NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0893-6080,1879-2782,,,,APR,2013,40,,,,,,32,43,,10.1016/j.neunet.2013.01.002,http://dx.doi.org/10.1016/j.neunet.2013.01.002,,,,,,,,23380596,,,,,WOS:000317447500003,View Full Record in Web of Science
C,"Huang, YQ; Sun, Y",,"Bicchi, A; Okamura, A",,"Huang, Yongqiang; Sun, Yu",,,Learning to Pour,2017 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS) / Workshop on Machine Learning Methods for High-Level Cognitive Capabilities in Robotics,"SEP 24-28, 2017","Vancouver, CANADA","IEEE,RSJ,IEEE Robot & Automat Soc,IEEE IES,SICE,New Technol Fdn",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-5386-2682-5,,,,2017,,,,,,,7005,7010,,,,,,,,,,,,,,,,WOS:000426978206076,View Full Record in Web of Science
C,"Ambrose, E; Ma, WL; Ames, AD",,,IEEE,"Ambrose, Eric; Ma, Wen-Loong; Ames, Aaron D.",,,Towards the Unification of System Design and Motion Synthesis for High-Performance Hopping Robots,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 30-JUN 05, 2021","Xian, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,So Univ Sci & Technol,Harbin Inst Technol,Xian Jiaotong Univ,Univ Toronto,Nat Sci & Engn Res Council Canada,Chinese Univ Hong Kong,DJI,Biomimet Intelligence & Robot,Toyota Res Inst,Baidu,Mech Mind Robot Technologies,Facebook AI,Nokov,Manycore,Franka Emika,Zhejiang Univ, Huzhou Inst,Jing Tian,ATI Ind Automat,Amber,Direct Drive Tech,Inceptio,Flexiv,Deeproute AI,Unitree,Waymo,Kuka,Pudu Robot,Deep Robot,Nvidia,MathWorks",,,,,,,,,"Ma, Wenlong/CAA-8111-2022",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9077-8,,,,2021,,,,,,,7073,7078,,10.1109/ICRA48506.2021.9561322,http://dx.doi.org/10.1109/ICRA48506.2021.9561322,,,,,,,,,,,,,WOS:000771405400044,View Full Record in Web of Science
C,"Huang, YL; Caldwell, DG",,,IEEE,"Huang, Yanlong; Caldwell, Darwin G.",,,A Linearly Constrained Nonparametric Framework for Imitation Learning,2020 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 15, 2020",ELECTR NETWORK,IEEE,,,,,,,,,"Caldwell, Darwin/E-9954-2018",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-7395-5,,,,2020,,,,,,,4400,4406,,10.1109/icra40945.2020.9196821,http://dx.doi.org/10.1109/icra40945.2020.9196821,,,,,,,,,,,,,WOS:000712319503012,View Full Record in Web of Science
C,"Sun, JY; Kober, J; Gienger, M; Zhu, JH",,"Ang, MH; Khatib, O",,"Sun, Jianyong; Kober, Jens; Gienger, Michael; Zhu, Jihong",,,Learning from Few Demonstrations with Frame-Weighted Motion Generation,"EXPERIMENTAL ROBOTICS, ISER 2023",Springer Proceedings in Advanced Robotics,,,,18th International Conference on Experimental Robotics (ISER),"NOV 26-30, 2023","Chiangmai, THAILAND",Int Fdn Robot Res,,,,,,,,,"Zhu, Jihong/HQY-3089-2023; Kober, Jens/I-9119-2017",,,,,,,,,,,,,,2511-1256,2511-1264,978-3-031-63598-4; 978-3-031-63596-0; 978-3-031-63595-3,,,,2024,30,,,,,,32,41,,10.1007/978-3-031-63596-0_4,http://dx.doi.org/10.1007/978-3-031-63596-0_4,,,,,,,,,,,,,WOS:001313100800004,View Full Record in Web of Science
C,"Das, N; Dutta, S; Reddy, SK; Behera, L",,,IEEE,"Das, Niladri; Dutta, Samrat; Reddy, Sunil Kumar; Behera, Laxmidhar",,,A Probabilistic Framework of Learning Movement Primitives from Unstructured Demonstrations,PROCEEDINGS 2015 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN),IEEE International Conference on Industrial Informatics INDIN,,,,13th IEEE International Conference on Industrial Informatics (INDIN),"JUL 22-24, 2015","Cambridge, UNITED KINGDOM","IEEE,IEEE Ind Elect Soc (IES),Anglia Ruskin Univ,Inst of Engn Techn",,,,,,,,,"Das, Niladri/X-8376-2019; Behera, Laxmidhar/J-3423-2017","Behera, Laxmidhar/0000-0003-1879-5609; Das, Niladri/0000-0003-2494-2628",,,,,,,,,,,,,1935-4576,,978-1-4799-6649-3,,,,2015,,,,,,,332,337,,,,,,,,,,,,,,,,WOS:000380453900047,View Full Record in Web of Science
C,"Agrawal, A; Chen, SX; Rai, A; Sreenath, K",,,IEEE,"Agrawal, Ayush; Chen, Shuxiao; Rai, Akshara; Sreenath, Koushil",,,Vision-aided Dynamic Quadrupedal Locomotion on Discrete Terrain using Motion Libraries,2022 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2022),,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 23-27, 2022","Philadelphia, PA","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Agrawal, Ayush/LNQ-2394-2024","Sreenath, Koushil/0000-0002-5346-3637",,,,,,,,,,,,,,,978-1-7281-9681-7,,,,2022,,,,,,,4708,4714,,10.1109/ICRA46639.2022.9811373,http://dx.doi.org/10.1109/ICRA46639.2022.9811373,,,,,,,,,,,,,WOS:000941265702124,View Full Record in Web of Science
C,"Liu, TY; Zhang, F; Gao, F; Pan, J",,,IEEE,"Liu, Tianyu; Zhang, Fu; Gao, Fei; Pan, Jia",,,Tight Collision Probability for UAV Motion Planning in Uncertain Environment,"2023 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, IROS",IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 01-05, 2023","Detroit, MI","IEEE,RSJ",,,,,,,,,"Gao, Fei/KDN-1361-2024",,,,,,,,,,,,,,2153-0858,,978-1-6654-9190-7,,,,2023,,,,,,,1055,1062,,10.1109/IROS55552.2023.10342141,http://dx.doi.org/10.1109/IROS55552.2023.10342141,,,,,,,,,,,,,WOS:001133658800109,View Full Record in Web of Science
C,"Szafir, D; Mutlu, B; Fong, T",,,ACM/IEEE,"Szafir, Daniel; Mutlu, Bilge; Fong, Terrence",,,Communication of Intent in Assistive Free Flyers,HRI'14: PROCEEDINGS OF THE 2014 ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION,ACM IEEE International Conference on Human-Robot Interaction,,,,9th ACM/IEEE International Conference on Human-Robot Interaction (HRI),"MAR 03-06, 2014","Bielefeld, GERMANY","ACM SIGCHI,ACM SIGAI,IEEE Robotics & Automation,HFES,AAAI,ACM,IEEE",,,,,,,,,"Fong, Terrence/ABH-9923-2020","SZAFIR, DANIEL/0000-0003-1848-7884",,,,,,,,,,,,,2167-2121,2167-2148,978-1-4503-2658-2,,,,2014,,,,,,,358,365,,10.1145/2559636.2559672,http://dx.doi.org/10.1145/2559636.2559672,,,,,,,,,,,,,WOS:000455229400146,View Full Record in Web of Science
J,"Barták, R; Svancara, J; Skopková, V; Nohejl, D; Krasicenko, I",,,,"Bartak, Roman; Svancara, Jiri; Skopkova, Vera; Nohejl, David; Krasicenko, Ivan",,,Multi-agent path finding on real robots,AI COMMUNICATIONS,,,,,,,,,,,,,,,,,"Svancara, Jiri/N-7726-2017; Bartak, Roman/N-8554-2017","Svancara, Jiri/0000-0002-6275-6773; Bartak, Roman/0000-0002-6717-8175",,,,,,,,,,,,,0921-7126,1875-8452,,,,,2019,32,3,,,,,175,189,,10.3233/AIC-190621,http://dx.doi.org/10.3233/AIC-190621,,,,,,,,,,,,,WOS:000475754800002,View Full Record in Web of Science
