Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Mavrogiannis, A; Mavrogiannis, C; Aloimonos, Y",,,IEEE,"Mavrogiannis, Angelos; Mavrogiannis, Christoforos; Aloimonos, Yiannis",,,Cook2LTL: Translating Cooking Recipes to LTL Formulae using Large Language Models,2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2024),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Mavrogiannis, Christoforos/B-2726-2016","Mavrogiannis, Christoforos/0000-0003-4476-1920",,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,17679,17686,,10.1109/ICRA57147.2024.10611086,http://dx.doi.org/10.1109/ICRA57147.2024.10611086,,,,,,,,,,,,,WOS:001369728006064,View Full Record in Web of Science
J,"Kuipers, BJ; Beeson, P; Modayil, J; Provost, J",,,,"Kuipers, Benjamin J.; Beeson, Patrick; Modayil, Joseph; Provost, Jefferson",,,Bootstrap learning of foundational representations,CONNECTION SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0954-0091,1360-0494,,,,JUN,2006,18,2,,,,,145,158,,10.1080/09540090600768484,http://dx.doi.org/10.1080/09540090600768484,,,,,,,,,,,,,WOS:000239500800004,View Full Record in Web of Science
J,"Zhu, LA; Cheng, JY; Zhang, H; Zhang, W; Liu, YH",,,,"Zhu, Lina; Cheng, Jiyu; Zhang, Hao; Zhang, Wei; Liu, Yuehu",,,Multi-Robot Environmental Coverage With a Two-Stage Coordination Strategy via Deep Reinforcement Learning,IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS,,,,,,,,,,,,,,,,,,"Zhu, Lina/0000-0002-4522-7976",,,,,,,,,,,,,1524-9050,1558-0016,,,,JUN,2024,25,6,,,,,5022,5033,,10.1109/TITS.2023.3333409,http://dx.doi.org/10.1109/TITS.2023.3333409,,JAN 2024,,,,,,,,,,,WOS:001137404800001,View Full Record in Web of Science
C,"Bihlmaier, A; Schreiter, L; Raczkowsky, J; Wörn, H",,"Menegatti, E; Michael, N; Berns, K; Yamaguchi, H",,"Bihlmaier, Andreas; Schreiter, Luzie; Raczkowsky, Joerg; Woern, Heinz",,,Hierarchical Task Networks as Domain-Specific Language for Planning Surgical Interventions,INTELLIGENT AUTONOMOUS SYSTEMS 13,Advances in Intelligent Systems and Computing,,,,13th International Conference on Intelligent Autonomous Systems (IAS),"JUL 15-18, 2014","Centro Congressi Padova, Padova, ITALY",Univ Padova,Centro Congressi Padova,,,,,,,,,,,,,,,,,,,,,,2194-5357,2194-5365,978-3-319-08338-4; 978-3-319-08337-7,,,,2016,302,,,,,,1095,1105,,10.1007/978-3-319-08338-4_79,http://dx.doi.org/10.1007/978-3-319-08338-4_79,,,,,,,,,,,,,WOS:000377956900079,View Full Record in Web of Science
C,"Pertsch, K; Lee, Y; Wu, Y; Lim, JJ",,"Faust, A; Hsu, D; Neumann, G",,"Pertsch, Karl; Lee, Youngwoon; Wu, Yue; Lim, Joseph J.",,,Demonstration-Guided Reinforcement Learning with Learned Skills,"CONFERENCE ON ROBOT LEARNING, VOL 164",Proceedings of Machine Learning Research,,,,5th Conference on Robot Learning (CoRL),"NOV 08-11, 2021","London, ENGLAND",,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2021,164,,,,,,729,739,,,,,,,,,,,,,,,,WOS:001234872300066,View Full Record in Web of Science
J,"Zhou, XM; Bai, T; Gao, YB; Han, YT",,,,"Zhou, Xiaomao; Bai, Tao; Gao, Yanbin; Han, Yuntao",,,Vision-Based Robot Navigation through Combining Unsupervised Learning and Hierarchical Reinforcement Learning,SENSORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424-8220,,,,APR 1,2019,19,7,,,,,,,1576,10.3390/s19071576,http://dx.doi.org/10.3390/s19071576,,,,,,,,30939807,,,,,WOS:000465570700095,View Full Record in Web of Science
J,"Ghavamzadeh, M; Mahadevan, S; Makar, R",,,,"Ghavamzadeh, Mohammad; Mahadevan, Sridhar; Makar, Rajbala",,,Hierarchical multi-agent reinforcement learning,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387-2532,1573-7454,,,,SEP,2006,13,2,,,,,197,229,,10.1007/s10458-006-7035-4,http://dx.doi.org/10.1007/s10458-006-7035-4,,,,,,,,,,,,,WOS:000239103300003,View Full Record in Web of Science
J,"Agudo, A; Moreno-Noguer, F",,,,"Agudo, Antonio; Moreno-Noguer, Francesc",,,Robust Spatio-Temporal Clustering and Reconstruction of Multiple Deformable Bodies,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,,,,,,,,,,,,,,,,,"Agudo, Antonio/C-5147-2017","Agudo, Antonio/0000-0001-6845-4998",,,,,,,,,,,,,0162-8828,1939-3539,,,,APR,2019,41,4,,,,,971,984,,10.1109/TPAMI.2018.2823717,http://dx.doi.org/10.1109/TPAMI.2018.2823717,,,,,,,,29993925,,,,,WOS:000460583500014,View Full Record in Web of Science
J,"López, J; Pérez, D; Zalama, E",,,,"Lopez, Joaquin; Perez, Diego; Zalama, Eduardo",,,A framework for building mobile single and multi-robot applications,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Fernandez, Joaquin/L-1609-2014; Perez Losada, Diego/L-4257-2014; Zalama, Eduardo/K-9332-2014","Perez Losada, Diego/0000-0003-1249-4039; lopez, joaquin/0000-0001-9151-4346; Zalama, Eduardo/0000-0001-7283-5574",,,,,,,,,,,,,0921-8890,1872-793X,,,,MAR-APR,2011,59,3-4,,,,,151,162,,10.1016/j.robot.2011.01.004,http://dx.doi.org/10.1016/j.robot.2011.01.004,,,,,,,,,,,,,WOS:000288844200001,View Full Record in Web of Science
J,"Zeng, A; Song, SR; Yu, KT; Donlon, E; Hogan, FR; Bauza, M; Ma, DL; Taylor, O; Liu, M; Romo, E; Fazeli, N; Alet, F; Dafle, NC; Holladay, R; Morona, I; Nair, PQ; Green, D; Taylor, I; Liu, W; Funkhouser, T; Rodriguez, A",,,,"Zeng, Andy; Song, Shuran; Yu, Kuan-Ting; Donlon, Elliott; Hogan, Francois R.; Bauza, Maria; Ma, Daolin; Taylor, Orion; Liu, Melody; Romo, Eudald; Fazeli, Nima; Alet, Ferran; Dafle, Nikhil Chavan; Holladay, Rachel; Morona, Isabella; Nair, Prem Qu; Green, Druck; Taylor, Ian; Liu, Weber; Funkhouser, Thomas; Rodriguez, Alberto",,,Robotic pick-and-place of novel objects in clutter with multi-affordance grasping and cross-domain image matching,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Ma, Daolin/AAP-4789-2020","Ma, Daolin/0000-0003-0720-8608; Holladay, Rachel/0000-0002-1947-4180; Zeng, Andy/0000-0002-4319-2159; Taylor, Ian/0000-0002-0102-5993",,,,,,,,,,,,,0278-3649,1741-3176,,,,JUN,2022,41,7,,,,,690,705,278364919868017,10.1177/0278364919868017,http://dx.doi.org/10.1177/0278364919868017,,AUG 2019,,,,,,,,,,,WOS:000479794500001,View Full Record in Web of Science
J,"ERDMANN, M",,,,"ERDMANN, M",,,RANDOMIZATION FOR ROBOT TASKS - USING DYNAMIC-PROGRAMMING IN THE SPACE OF KNOWLEDGE STATES,ALGORITHMICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0178-4617,1432-0541,,,,AUG-OCT,1993,10,2-4,,,,,248,291,,10.1007/BF01891842,http://dx.doi.org/10.1007/BF01891842,,,,,,,,,,,,,WOS:A1993LM78600008,View Full Record in Web of Science
C,"Omrcen, D; Ude, A; Kos, A",,,IEEE,"Omrcen, Damir; Ude, Ales; Kos, Andrej",,,Learning Primitive Actions through Object Exploration,2008 8TH IEEE-RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS 2008),IEEE-RAS International Conference on Humanoid Robots,,,,8th IEEE/RAS International Conference on Humanoid Robots,"DEC 01-03, 2008","Daejeon, SOUTH KOREA","IEEE,RAS",,,,,,,,,"Ude, Aleš/ABB-7839-2020",,,,,,,,,,,,,,2164-0572,,978-1-4244-2821-2,,,,2008,,,,,,,368,373,,,,,,,,,,,,,,,,WOS:000267052300056,View Full Record in Web of Science
J,"Arie, H; Arakaki, T; Sugano, S; Tani, J",,,,"Arie, Hiroaki; Arakaki, Takafumi; Sugano, Shigeki; Tani, Jun",,,Imitating others by composition of primitive actions: A neuro-dynamic model,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Tani, Jun/AAI-8287-2020","Sugano, Shigeki/0000-0002-9331-2446",,,,,,,,,,,,,0921-8890,1872-793X,,,,MAY,2012,60,5,,,SI,,729,741,,10.1016/j.robot.2011.11.005,http://dx.doi.org/10.1016/j.robot.2011.11.005,,,,,,,,,,,,,WOS:000303082300010,View Full Record in Web of Science
C,"Li, W; Zhang, XH; Cheng, HT",,,IEEE,"Li, Wei; Zhang, Xiaohua; Cheng, Hongtai",,,Primitive Action Segmentation and Encoding during Gesture based Demonstration,"2019 9TH IEEE ANNUAL INTERNATIONAL CONFERENCE ON CYBER TECHNOLOGY IN AUTOMATION, CONTROL, AND INTELLIGENT SYSTEMS (IEEE-CYBER 2019)",IEEE Annual International Conference on Cyber Technology in Automation Control and Intelligent Systems,,,,"9th IEEE Annual International Conference on Cyber Technology in Automation, Control, and Intelligent Systems (IEEE-CYBER)","JUL 29-AUG 02, 2019","Suzhou, PEOPLES R CHINA","IEEE,RA",,,,,,,,,"Zhang, Xiaohua/D-5348-2012",,,,,,,,,,,,,,2379-7711,,978-1-7281-0770-7,,,,2019,,,,,,,1552,1557,,,,,,,,,,,,,,,,WOS:000569550300272,View Full Record in Web of Science
J,"Jeon, J; Jung, HR; Yumbla, F; Luong, TA; Moon, H",,,,"Jeon, Jeongmin; Jung, Hong-ryul; Yumbla, Francisco; Luong, Tuan Anh; Moon, Hyungpil",,,Primitive Action Based Combined Task and Motion Planning for the Service Robot,FRONTIERS IN ROBOTICS AND AI,,,,,,,,,,,,,,,,,"luong, tuan/LJM-1983-2024; Yumbla, Francisco/V-6602-2018","Jeon, Jeongmin/0000-0001-5567-7447; Yumbla, Francisco/0000-0003-4220-010X",,,,,,,,,,,,,2296-9144,,,,,FEB 10,2022,9,,,,,,,,713470,10.3389/frobt.2022.713470,http://dx.doi.org/10.3389/frobt.2022.713470,,,,,,,,35224001,,,,,WOS:000761061500001,View Full Record in Web of Science
J,"Nah, MC; Krotov, A; Russo, M; Sternad, D; Hogan, N",,,,"Nah, Moses C.; Krotov, Aleksei; Russo, Marta; Sternad, Dagmar; Hogan, Neville",,,Learning to manipulate a whip with simple primitive actions - A simulation study,ISCIENCE,,,,,,,,,,,,,,,,,"Sternad, Dagmar/D-8341-2013; Krotov, Aleksei/JCO-6041-2023; Russo, Marta/K-3674-2018","Russo, Marta/0000-0003-1020-7542; Krotov, Aleksei/0000-0002-9451-1711; Nah, Moses/0000-0002-9658-9678",,,,,,,,,,,,,,2589-0042,,,,AUG 18,2023,26,8,,,,,,,107395,10.1016/j.isci.2023.107395,http://dx.doi.org/10.1016/j.isci.2023.107395,,JUL 2023,,,,,,37554449,,,,,WOS:001056407200001,View Full Record in Web of Science
C,"Grigore, EC; Scassellati, B",,"Amato, N; Srinivasa, S; Ayanian, N; Kuindersma, S",,"Grigore, Elena Corina; Scassellati, Brian",,,Discovering Action Primitive Granularity from Human Motion for Human-Robot Collaboration,ROBOTICS: SCIENCE AND SYSTEMS XIII,,,,,13th Conference on Robotics - Science and Systems,"JUL 12-16, 2017","Massachusetts Inst Technol, Cambridge, MA",,Massachusetts Inst Technol,,,,,,,,,"Scassellati, Brian/0000-0002-7671-7759",,,,,,,,,,,,,,,978-0-9923747-3-0,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,WOS:000570976600065,View Full Record in Web of Science
J,"Lin, N; Li, YX; Tang, KK; Zhu, YJ; Zhang, XY; Wang, RL; Ji, JM; Chen, XP; Zhang, XM",,,,"Lin, Nan; Li, Yuxuan; Tang, Keke; Zhu, Yujun; Zhang, Xiayu; Wang, Ruolin; Ji, Jianmin; Chen, Xiaoping; Zhang, Xinming",,,Manipulation Planning From Demonstration Via Goal-Conditioned Prior Action Primitive Decomposition and Alignment,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Zhu, Yu/O-6933-2014; Tang, Keke/JPX-2411-2023; Ji, Jianmin/GZM-4863-2022; Li, Yuxuan/GWC-8159-2022; Zhang, Xinming/H-6389-2019","Zhang, Xinming/0000-0002-8136-6834; Ji, Jianmin/0000-0002-1515-0402; Lin, Nan/0000-0002-5270-4371; Tang, Keke/0000-0003-0377-1022",,,,,,,,,,,,,2377-3766,,,,,APR,2022,7,2,,,,,1387,1394,,10.1109/LRA.2021.3140127,http://dx.doi.org/10.1109/LRA.2021.3140127,,,,,,,,,,,,,WOS:000742180000014,View Full Record in Web of Science
J,"Wang, H; Zhang, H; Li, L; Kan, Z; Song, YD",,,,"Wang, Hao; Zhang, Hao; Li, Lin; Kan, Zhen; Song, Yongduan",,,Task-Driven Reinforcement Learning With Action Primitives for Long-Horizon Manipulation Skills,IEEE TRANSACTIONS ON CYBERNETICS,,,,,,,,,,,,,,,,,"Song, Yongduan/AAI-7645-2021; Zhang, Hao/LBH-2052-2024","Zhang, Hao/0000-0002-1669-6984; Wang, Hao/0009-0001-3132-2809; Zhao, kai/0000-0003-0656-1901",,,,,,,,,,,,,2168-2267,2168-2275,,,,AUG,2024,54,8,,,,,4513,4526,,10.1109/TCYB.2023.3298195,http://dx.doi.org/10.1109/TCYB.2023.3298195,,AUG 2023,,,,,,37566505,,,,,WOS:001051286100001,View Full Record in Web of Science
J,"Nagatani, K; Yuta, S",,,,"Nagatani, K; Yuta, S",,,Door-opening behavior of an autonomous mobile manipulator by sequence of action primitives,JOURNAL OF ROBOTIC SYSTEMS,,,,,2nd World Automation Congress (WAC 96),"MAY 27-30, 1996","MONTPELLIER, FRANCE",,,,,,,,,,,,,,,,,,,,,,,,0741-2223,,,,,NOV,1996,13,11,,,,,709,721,,,,,,,,,,,,,,,,WOS:A1996VL83200004,View Full Record in Web of Science
C,"Nagatani, K; Tanaka, Y",,,IEEE; IEEE,"Nagatani, K; Tanaka, Y",,,Motion design for autonomous mobile manipulator based on programming style action primitive,"IECON 2000: 26TH ANNUAL CONFERENCE OF THE IEEE INDUSTRIAL ELECTRONICS SOCIETY, VOLS 1-4: 21ST CENTURY TECHNOLOGIES AND INDUSTRIAL OPPORTUNITIES",IEEE Industrial Electronics Society,,,,26th Annual Conference of the IEEE-Industrial-Electronics-Society,"OCT 22-28, 2000","NAGOYA, JAPAN",IEEE Ind Electr Soc,,,,,,,,,,,,,,,,,,,,,,,1553-572X,,0-7803-6456-2,,,,2000,,,,,,,399,404,,,,,,,,,,,,,,,,WOS:000176916400067,View Full Record in Web of Science
C,"Gizzi, E; Castro, MG; Sinapov, J",,,IEEE,"Gizzi, Evana; Castro, Mateo Guaman; Sinapov, Jivko",,,Creative Problem Solving by Robots Using Action Primitive Discovery,2019 JOINT IEEE 9TH INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING AND EPIGENETIC ROBOTICS (ICDL-EPIROB),Joint IEEE International Conference on Development and Learning and Epigenetic Robotics ICDL-EpiRob,,,,9th Joint IEEE International Conference on Development and Learning and Epigenetic Robotics (ICDL-EpiRob),"AUG 19-22, 2019","Oslo, NORWAY","IEEE,Res Council Norway,Halodi Robot,IEEE Computat Intelligence Soc,Univ Oslo",,,,,,,,,,,,,,,,,,,,,,,2161-9484,,978-1-5386-8128-2,,,,2019,,,,,,,228,233,,10.1109/devlrn.2019.8850711,http://dx.doi.org/10.1109/devlrn.2019.8850711,,,,,,,,,,,,,WOS:000564518200034,View Full Record in Web of Science
J,"Wang, XY; Fathaliyan, AH; Santos, VJ",,,,"Wang, Xiaoyu; Fathaliyan, Alireza Haji; Santos, Veronica J.",,,Toward Shared Autonomy Control Schemes for Human-Robot Systems: Action Primitive Recognition Using Eye Gaze Features,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"wang, xiaoyu/HPC-8351-2023","Wang, Xiaoyu/0000-0001-6451-0067",,,,,,,,,,,,,1662-5218,,,,,OCT 15,2020,14,,,,,,,,567571,10.3389/fnbot.2020.567571,http://dx.doi.org/10.3389/fnbot.2020.567571,,,,,,,,33178006,,,,,WOS:000584792400001,View Full Record in Web of Science
J,"Wu, Y; Su, YY; Demiris, Y",,,,"Wu, Yan; Su, Yanyu; Demiris, Yiannis",,,A morphable template framework for robot learning by demonstration: Integrating one-shot and incremental learning approaches,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Yan, Wu/JYO-9522-2024; Demiris, Yiannis/AAF-3917-2019","Demiris, Yiannis/0000-0003-4917-3343; Wu, Yan/0000-0002-4644-0664",,,,,,,,,,,,,0921-8890,1872-793X,,,,OCT,2014,62,10,,,,,1517,1530,,10.1016/j.robot.2014.05.010,http://dx.doi.org/10.1016/j.robot.2014.05.010,,,,,,,,,,,,,WOS:000341464300015,View Full Record in Web of Science
J,"Wang, XY; Santos, VJ",,,,"Wang, Xiaoyu; Santos, Veronica J.",,,Gaze-Based Shared Autonomy Framework With Real-Time Action Primitive Recognition for Robot Manipulators,IEEE TRANSACTIONS ON NEURAL SYSTEMS AND REHABILITATION ENGINEERING,,,,,,,,,,,,,,,,,"wang, xiaoyu/HPC-8351-2023","Wang, Xiaoyu/0000-0001-6451-0067",,,,,,,,,,,,,1534-4320,1558-0210,,,,,2023,31,,,,,,4306,4317,,10.1109/TNSRE.2023.3328888,http://dx.doi.org/10.1109/TNSRE.2023.3328888,,,,,,,,37906485,,,,,WOS:001098745800003,View Full Record in Web of Science
C,"Brouwer, D; Citron, J; Choi, H; Lepert, M; Lin, M; Bohg, J; Cutkosky, M",,,IEEE,"Brouwer, Dane; Citron, Joshua; Choi, Hojung; Lepert, Marion; Lin, Michael; Bohg, Jeannette; Cutkosky, Mark",,,Tactile-Informed Action Primitives Mitigate Jamming in Dense Clutter,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,"Bohg, Jeannette/AAD-4010-2019","Bohg, Jeannette/0000-0002-4921-7193",,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,7991,7997,,10.1109/ICRA57147.2024.10610224,http://dx.doi.org/10.1109/ICRA57147.2024.10610224,,,,,,,,,,,,,WOS:001294576205123,View Full Record in Web of Science
J,"Vicente, IS; Kyrki, V; Kragic, D; Larsson, M",,,,"Vicente, Isabel Serrano; Kyrki, Ville; Kragic, Danica; Larsson, Martin",,,Action recognition and understanding through motor primitives,ADVANCED ROBOTICS,,,,,,,,,,,,,,,,,"Kyrki, Ville/F-3034-2011","Kyrki, Ville/0000-0002-5230-5549",,,,,,,,,,,,,0169-1864,1568-5535,,,,NOV,2007,21,15,,,,,1687,1707,,10.1163/156855307782506156,http://dx.doi.org/10.1163/156855307782506156,,,,,,,,,,,,,WOS:000251176700002,View Full Record in Web of Science
C,"D'Orazio, T; Cicirelli, G; Distante, C",,"Casasent, DP",,"D'Orazio, T; Cicirelli, G; Distante, C",,,A vision-based approach for learning an elementary navigation behavior,"INTELLIGENT ROBOTS AND COMPUTER VISION XVII: ALGORITHMS, TECHNIQUES, AND ACTIVE VISION",PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,"Conference on Intelligent Robots and Computer Vision XVII - Algorithms, Techniques, and Active Vision","NOV 02-03, 1998","BOSTON, MA",SPIE Int Soc Opt Engn,,,,,,,,,"Cicirelli, Grazia/B-7699-2015; D'Orazio, Tiziana/H-5032-2019; Distante, Cosimo/M-7996-2013","Cicirelli, Grazia/0000-0003-1562-0467; Distante, Cosimo/0000-0002-1073-2390; DORAZIO, TIZIANARITA/0000-0003-1473-7110",,,,,,,,,,,,,0277-786X,,0-8194-2983-X,,,,1998,3522,,,,,,320,326,,10.1117/12.325778,http://dx.doi.org/10.1117/12.325778,,,,,,,,,,,,,WOS:000077140600033,View Full Record in Web of Science
C,"Aksoy, EE; Zhou, Y; Wächter, M; Asfour, T",,"Asfour, T; Billard, A; Harada, K; Kulic, D; Ude, A; Venture, G; Yamane, K; Yokoi, K; Yoshida, E",,"Aksoy, Eren Erdal; Zhou, You; Waechter, Mirko; Asfour, Tamim",,,Enriched Manipulation Action Semantics for Robot Execution of Time Constrained Tasks,2016 IEEE-RAS 16TH INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,16th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 15-17, 2016","Mexican Assoc Comp Vis Robot & Neural Comp, Cancun, MEXICO","IEEE Robot & Automat Soc,Disney Res,ROBOTIS,INTEL,PAL,MACVNR,CONACYT,CINVESTAV",Mexican Assoc Comp Vis Robot & Neural Comp,,,,,,,,,"Asfour, Tamim/0000-0003-4879-7680",,,,,,,,,,,,,2164-0572,,978-1-5090-4718-5,,,,2016,,,,,,,109,116,,,,,,,,,,,,,,,,WOS:000403009300017,View Full Record in Web of Science
C,"Lea, C; Vidal, R; Hager, GD",,"Okamura, A; Menciassi, A; Ude, A; Burschka, D; Lee, D; Arrichiello, F; Liu, H; Moon, H; Neira, J; Sycara, K; Yokoi, K; Martinet, P; Oh, P; Valdastri, P; Krovi, V",,"Lea, Colin; Vidal, Rene; Hager, Gregory D.",,,Learning Convolutional Action Primitives for Fine-grained Action Recognition,2016 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 16-21, 2016","Royal Inst Technol, Ctr Autonomous Syst, Stockholm, SWEDEN","IEEE,IEEE Robot & Automat Soc,ABB,DJI,KUKA,Husqvarna,iRobot,Khalifa Univ,Kinova Univ,MOOG,PAL Robot,UBER,Amazon","Royal Inst Technol, Ctr Autonomous Syst",,,,,,,,"Hager, Gregory/A-3222-2010",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-8026-3,,,,2016,,,,,,,1642,1649,,,,,,,,,,,,,,,,WOS:000389516201068,View Full Record in Web of Science
C,"Queisser, JF; Ishihara, H; Hammer, B; Steil, JJ; Asada, M",,,IEEE,"Queisser, Jeffrey Frederic; Ishihara, Hisashi; Hammer, Barbara; Steil, Jochen Jakob; Asada, Minoru",,,Skill Memories for Parameterized Dynamic Action Primitives on the Pneumatically Driven Humanoid Robot Child Affetto,2018 JOINT IEEE 8TH INTERNATIONAL CONFERENCE ON DEVELOPMENT AND LEARNING AND EPIGENETIC ROBOTICS (ICDL-EPIROB),Joint IEEE International Conference on Development and Learning and Epigenetic Robotics ICDL-EpiRob,,,,8th Joint IEEE International Conference on Development and Learning and Epigenetic Robotics (ICDL-EpiRob),"SEP 16-20, 2018","Tokyo, JAPAN",IEEE,,,,,,,,,"Hammer, Barbara/E-8624-2010","Queisser, Jeffrey/0000-0002-9725-6971; Hammer, Barbara/0000-0002-0935-5591",,,,,,,,,,,,,2161-9484,,978-1-5386-6110-9,,,,2018,,,,,,,39,45,,,,,,,,,,,,,,,,WOS:000492050700006,View Full Record in Web of Science
J,"Cui, Z; Kou, L; Chen, ZH; Bao, P; Qian, DH; Xie, L; Tang, Y",,,,"Cui, Ze; Kou, Lang; Chen, Zenghao; Bao, Peng; Qian, Donghai; Xie, Lang; Tang, Yue",,,Research on LFD System of Humanoid Dual-Arm Robot,SYMMETRY-BASEL,,,,,,,,,,,,,,,,,"chen, zenghao/KHV-4967-2024",,,,,,,,,,,,,,,2073-8994,,,,APR,2024,16,4,,,,,,,396,10.3390/sym16040396,http://dx.doi.org/10.3390/sym16040396,,,,,,,,,,,,,WOS:001210121400001,View Full Record in Web of Science
C,"Patel, M; Ek, CH; Kyriazis, N; Argyros, A; Miro, JV; Kragic, D",,,IEEE,"Patel, Mitesh; Ek, Carl Henrik; Kyriazis, Nikolaos; Argyros, Antonis; Miro, Jaime Valls; Kragic, Danica",,,Language for Learning Complex Human-Object Interactions,2013 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 06-10, 2013","Karlsruhe, GERMANY",IEEE,,,,,,,,,"Miro, Jaime/G-2656-2017; Argyros, Antonis/GPK-4775-2022","Argyros, Antonis/0000-0001-8230-3192; Ek, Carl Henrik/0000-0003-1302-6309; Valls Miro, Jaime/0000-0002-0083-7797",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-5641-1; 978-1-4673-5643-5,,,,2013,,,,,,,4997,5002,,,,,,,,,,,,,,,,WOS:000337617305003,View Full Record in Web of Science
C,"Son, D; Kim, M; Sim, J; Shin, W",,,IEEE,"Son, Dongwon; Kim, Myungsin; Sim, Jaecheol; Shin, Wonsik",,,Reinforcement Learning for Vision-based Object Manipulation with Non-parametric Policy and Action Primitives,2021 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 27-OCT 01, 2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-6654-1714-3,,,,2021,,,,,,,5756,5763,,10.1109/IROS51168.2021.9636563,http://dx.doi.org/10.1109/IROS51168.2021.9636563,,,,,,,,,,,,,WOS:000755125504086,View Full Record in Web of Science
