Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Wu, HT; Li, H; Fang, X; Luo, XC",,,,"Wu, Haitao; Li, Heng; Fang, Xin; Luo, Xiaochun",,,A survey on teaching workplace skills to construction robots,EXPERT SYSTEMS WITH APPLICATIONS,,,,,,,,,,,,,,,,,"LUO, Xiaochun/AAX-7943-2020; FANG, Xin/LUZ-7292-2024; WU, Haitao/AHD-8951-2022; Li, Heng/B-2821-2015","Li, Heng/0000-0002-3187-9041; FANG, Xin/0000-0002-7274-8195; Luo, Xiaochun/0000-0002-2497-848X; Wu, Haitao/0000-0002-4804-3806",,,,,,,,,,,,,0957-4174,1873-6793,,,,NOV 1,2022,205,,,,,,,,117658,10.1016/j.eswa.2022.117658,http://dx.doi.org/10.1016/j.eswa.2022.117658,,JUN 2022,,,,,,,,,,,WOS:000819312000002,View Full Record in Web of Science
J,"Pahic, R; Ridge, B; Gams, A; Morimoto, J; Ude, A",,,,"Pahic, Rok; Ridge, Barry; Gams, Andrej; Morimoto, Jun; Ude, Ales",,,Training of deep neural networks for the generation of dynamic movement primitives,NEURAL NETWORKS,,,,,,,,,,,,,,,,,"Ude, Aleš/ABB-7839-2020; Ridge, Barry/KGK-3581-2024","Ude, Ales/0000-0003-3677-3972; Pahic, Rok/0000-0003-0985-9439; Ridge, Barry/0000-0002-7240-8182; Gams, Andrej/0000-0002-9803-3593",,,,,,,,,,,,,0893-6080,1879-2782,,,,JUL,2020,127,,,,,,121,131,,10.1016/j.neunet.2020.04.010,http://dx.doi.org/10.1016/j.neunet.2020.04.010,,,,,,,,32339807,,,,,WOS:000536453100012,View Full Record in Web of Science
C,"Sukarman, F; Kita, E",,,Assoc Computing Machinery,"Sukarman, Firdaus; Kita, Eisuke",,,Grammatical Evolution based Controller Design for Vehicle Robot Action Learning,"PROCEEDINGS OF 2023 9TH INTERNATIONAL CONFERENCE ON ROBOTICS AND ARTIFICIAL INTELLIGENCE, ICRAI 2023",,,,,9th International Conference on Robotics and Artificial Intelligence (ICRAI),"NOV 17-19, 2023","Singapore, SINGAPORE",,,,,,,,,,"Sukarman, Firdaus/KBD-1006-2024; Kita, Eisuke/M-4907-2014","Kita, Eisuke/0000-0002-7502-7529; Sukarman, Firdaus/0000-0003-2272-7967",,,,,,,,,,,,,,,979-8-4007-0828-2,,,,2023,,,,,,,45,48,,10.1145/3637843.3637850,http://dx.doi.org/10.1145/3637843.3637850,,,,,,,,,,,,,WOS:001179866900007,View Full Record in Web of Science
C,"Yamada, T; Tanaka, A; Mouri, T; Yamada, M; Funahashi, Y; Yamamoto, H",,"Guo, S; Fukuda, T; Yo, Y; Yu, H",,"Yamada, Takayoshi; Tanaka, Akira; Mouri, Tetsuya; Yamada, Manabu; Funahashi, Yasuyuki; Yamamoto, Hidehiko",,,Experimental Verification of Estimated Parameters of Contact Conditions by Active Force Sensing,"2009 IEEE INTERNATIONAL CONFERENCE ON MECHATRONICS AND AUTOMATION, VOLS 1-7, CONFERENCE PROCEEDINGS",,,,,IEEE International Conference on Mechatronics and Automation,"AUG 09-12, 2009","Changchum, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,Changsha Univ Sci & Technol,Kagawa Univ,Natl Nat Sci Fdn China,Chinese Assoc Automat,Robot Soc Japan,Japan Soc Mech Engn,Japan Soc Precis Engn,Soc Instrument & Control Engineers,Harbin Engn Univ,Univ Elect Commun,Univ Elect Sci & Technol China,Beijing Univ Technol,Jilin Univ,Kagoshima Univ,Harbin Inst Technol,Assoc Young Sci &Technol",,,,,,,,,,,,,,,,,,,,,,,,,978-1-4244-2692-8,,,,2009,,,,,,,3674,+,,10.1109/ICMA.2009.5246552,http://dx.doi.org/10.1109/ICMA.2009.5246552,,,,,,,,,,,,,WOS:000280158102005,View Full Record in Web of Science
J,"Abdolmaleki, A; Lau, N; Reis, LP; Peters, J; Neumann, G",,,,"Abdolmaleki, Abbas; Lau, Nuno; Reis, Luis Paulo; Peters, Jan; Neumann, Gerhard",,,Contextual Policy Search for Linear and Nonlinear Generalization of a Humanoid Walking Controller,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Reis, Luis/C-5751-2008; Peters, Jan/D-5068-2009; Reis, Luis Paulo/M-3202-2013; Lau, Nuno/E-5934-2010","Reis, Luis Paulo/0000-0002-4709-1718; Neumann, Gerhard/0000-0002-5483-4225; Lau, Nuno/0000-0003-0513-158X",,,,,,,,,,,,,0921-0296,1573-0409,,,,SEP,2016,83,3-4,,,SI,,393,408,,10.1007/s10846-016-0347-y,http://dx.doi.org/10.1007/s10846-016-0347-y,,,,,,,,,,,,,WOS:000386366000006,View Full Record in Web of Science
C,"Yamada, T; Mouri, T; Shimosaka, K; Mimura, N; Funahashi, Y",,,IEEE,"Yamada, Takayoshi; Mouri, Tetsuya; Shimosaka, Kyouhei; Mimura, Nobuharu; Funahashi, Yasuyuki",,,Uncertainty of Estimated Parameters of Contact Conditions by Active Force Sensing,"2008 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS, VOLS 1-4",,,,,IEEE International Conference on Robotics and Biomimetics (ROBIO),"FEB 22-25, 2009","Bangkok, THAILAND",IEEE Robot & Automat Soc,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4244-2678-2,,,,2009,,,,,,,1291,+,,10.1109/ROBIO.2009.4913186,http://dx.doi.org/10.1109/ROBIO.2009.4913186,,,,,,,,,,,,,WOS:000271966900217,View Full Record in Web of Science
J,"Zörrer, H; Weichhart, G; Tonis, MS; Bieg, T; Propst, M; Schuster, D; Sturm, N; Nativel, C; Salomon, G; Strohmeier, F; Sackl, A; Eberle, M; Pichler, A",,,,"Zoerrer, Helmut; Weichhart, Georg; Tonis, Mathias Schmoigl; Bieg, Till; Propst, Matthias; Schuster, Dominik; Sturm, Nadine; Nativel, Chloe; Salomon, Gabriele; Strohmeier, Felix; Sackl, Andreas; Eberle, Michael; Pichler, Andreas",,,"Enabling End-Users in Designing and Executing of Complex, Collaborative Robotic Processes",APPLIED SYSTEM INNOVATION,,,,,,,,,,,,,,,,,"Sackl, Andreas/AAX-5176-2021; Strohmeier, Felix/JGL-7822-2023; Weichhart, Georg/HZM-2867-2023","Strohmeier, Felix/0000-0001-8842-4139; Pichler, Andreas/0000-0003-4312-2369; Weichhart, Georg/0000-0002-1405-5825; Zorrer, Helmut/0000-0002-0669-8097; Propst, Matthias/0000-0002-7724-9037",,,,,,,,,,,,,,2571-5577,,,,JUN,2023,6,3,,,,,,,56,10.3390/asi6030056,http://dx.doi.org/10.3390/asi6030056,,,,,,,,,,,,,WOS:001016910400001,View Full Record in Web of Science
J,"Martens, C; Ruchel, N; Lang, O; Ivlev, O; Gräser, A",,,,"Martens, C; Ruchel, N; Lang, O; Ivlev, O; Gräser, A",,,A friend for assisting handicapped people,IEEE ROBOTICS & AUTOMATION MAGAZINE,,,,,,,,,,,,,,,,,"Graeser, Axel/GWQ-7634-2022",,,,,,,,,,,,,,1070-9932,,,,,MAR,2001,8,1,,,,,57,65,,10.1109/100.924364,http://dx.doi.org/10.1109/100.924364,,,,,,,,,,,,,WOS:000168443300008,View Full Record in Web of Science
C,"Rovida, F; Krueger, V; Nalpantidis, L; Charzoule, A; Lasnier, A; Petrick, R; Crosby, M; Toscano, C; Veiga, G",,"Tokhi, MO; Virk, GS",,"Rovida, Francesco; Krueger, Volker; Nalpantidis, Lazaros; Charzoule, Arnaud; Lasnier, Antoine; Petrick, R.; Crosby, M.; Toscano, C.; Veiga, G.",,,A CYBER-PHYSICAL SYSTEMS APPROACH FOR CONTROLLING AUTONOMOUS MOBILE MANIPULATORS,ADVANCES IN COOPERATIVE ROBOTICS,,,,,19th International Conference series on Climbing and Walking Robots and the Support Technologies for Mobile Machines (CLAWAR),"SEP 12-14, 2016","London, ENGLAND","CLAWAR Assoc,Queen Mary Univ London,London S Bank Univ,Univ Sheffield,Kings Coll London",,,,,,,,,"Veiga, Germano/AAC-4922-2019; Nalpantidis, Lazaros/J-1803-2012; Veiga, Germano/D-1288-2012","Toscano, Cesar/0000-0002-6056-6917; Veiga, Germano/0000-0003-3044-6938; Crosby, Matthew/0000-0001-7606-7533",,,,,,,,,,,,,,,978-981-3149-12-0,,,,2017,,,,,,,169,177,,,,,,,,,,,,,,,,WOS:000386326300022,View Full Record in Web of Science
J,"Backhaus, J; Reinhart, G",,,,"Backhaus, J.; Reinhart, G.",,,"Digital description of products, processes and resources for task-oriented programming of assembly systems",JOURNAL OF INTELLIGENT MANUFACTURING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0956-5515,1572-8145,,,,DEC,2017,28,8,,,,,1787,1800,,10.1007/s10845-015-1063-3,http://dx.doi.org/10.1007/s10845-015-1063-3,,,,,,,,,,,,,WOS:000414078900002,View Full Record in Web of Science
J,"Ma, YQ; Xie, YH; Zhu, WJ; Liu, S",,,,"Ma, Yanqin; Xie, Yonghua; Zhu, Wenjun; Liu, Song",,,An Efficient Robot Precision Assembly Skill Learning Framework Based on Several Demonstrations,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,"Liu, Song/MCK-4592-2025","Ma, Yanqin/0000-0002-7799-466X",,,,,,,,,,,,,1545-5955,1558-3783,,,,JAN,2023,20,1,,,,,124,136,,10.1109/TASE.2022.3144282,http://dx.doi.org/10.1109/TASE.2022.3144282,,JAN 2022,,,,,,,,,,,WOS:000751483900001,View Full Record in Web of Science
J,"Daxwanger, WA; Schmidt, G",,,,"Daxwanger, WA; Schmidt, G",,,Neural and fuzzy approaches to vision-based parking control,CONTROL ENGINEERING PRACTICE,,,,,IFAC Workshop on Artificial Intelligence in Real-Time Control,"NOV 29-DEC 01, 1995","BLED, SLOVENIA","Int Federat Automat Control,Int Assoc Math & Comp Simulat,Automat Control Soc Slovenia,IFAC, Tech Comm Artificial Intelligence Real Time Control,Univ Ljubljana, Fac Elect & Comp Engn,Jozef Stefan Inst",,,,,,,,,,,,,,,,,,,,,,,0967-0661,,,,,NOV,1996,4,11,,,,,1607,1614,,10.1016/0967-0661(96)00176-1,http://dx.doi.org/10.1016/0967-0661(96)00176-1,,,,,,,,,,,,,WOS:A1996VU52300014,View Full Record in Web of Science
C,"Volkmann, M; Legler, T; Wagner, A; Ruskowski, M",,"Vosniakos, GC; Pellicciari, M; Benardos, P; Markopoulos, A",,"Volkmann, Magnus; Legler, Tatjana; Wagner, Andreas; Ruskowski, Martin",,,A CAD feature-based manufacturing approach with OPC UA skills,30TH INTERNATIONAL CONFERENCE ON FLEXIBLE AUTOMATION AND INTELLIGENT MANUFACTURING (FAIM2021),Procedia Manufacturing,,,,30th International Conference on Flexible Automation and Intelligent Manufacturing (FAIM),"JUN 15-18, 2021","Natl Tech Univ Athens, Sch Mech Engn, Athens, GREECE",,"Natl Tech Univ Athens, Sch Mech Engn",,,,,,,,,"Wagner, Andreas Johannes/0000-0001-9907-9377; Volkmann, Magnus/0000-0001-8870-4026; Legler, Tatjana/0000-0002-7297-0845",,,,,,,,,,,,,2351-9789,,,,,,2020,51,,,,,,416,423,,10.1016/j.promfg.2020.10.059,http://dx.doi.org/10.1016/j.promfg.2020.10.059,,,,,,,,,,,,,WOS:000863680700058,View Full Record in Web of Science
J,"Lewandrowski, KU; Elfar, JC; Li, ZM; Burkhardt, BW; Lorio, MP; Winkler, PA; Oertel, JM; Telfeian, AE; Dowling, A; Vargas, RAA; Ramina, R; Abraham, I; Assefi, M; Yang, HL; Zhang, XF; León, JFR; Fiorelli, RKA; Pereira, MG; de Carvalho, PST; Defino, H; Moyano, J; Lim, KT; Kim, HS; Montemurro, N; Yeung, A; Novellino, P",,,,"Lewandrowski, Kai-Uwe; Elfar, John C.; Li, Zong-Ming; Burkhardt, Benedikt W.; Lorio, Morgan P.; Winkler, Peter A.; Oertel, Joachim M.; Telfeian, Albert E.; Dowling, Alvaro; Vargas, Roth A. A.; Ramina, Ricardo; Abraham, Ivo; Assefi, Marjan; Yang, Huilin; Zhang, Xifeng; Ramirez Leon, Jorge Felipe; Alvim Fiorelli, Rossano Kepler; Pereira, Mauricio G.; Teixeira de Carvalho, Paulo Sergio; Defino, Helton; Moyano, Jaime; Lim, Kang Taek; Kim, Hyeun-Sung; Montemurro, Nicola; Yeung, Anthony; Novellino, Pietro",,,"The Changing Environment in Postgraduate Education in Orthopedic Surgery and Neurosurgery and Its Impact on Technology-Driven Targeted Interventional and Surgical Pain Management: Perspectives from Europe, Latin America, Asia, and The United States",JOURNAL OF PERSONALIZED MEDICINE,,,,,,,,,,,,,,,,,"Assefi, Dr. Marjan/GPP-5286-2022; Montemurro, Nicola/AAQ-9107-2020; Pereira, Ana/KHY-3334-2024; Elfar, John/Q-7371-2017; de Carvalho, Paulo/H-4279-2012; Lewandrowski, Kai-Uwe/AAI-7632-2020; Defino, Helton/O-1928-2013; Kim, Hyeun-Sung/H-3400-2018","Defino, Helton/0000-0003-4274-0130; Lewandrowski, Kai-Uwe/0000-0001-7842-2914; Kim, Hyeun-Sung/0000-0001-5361-5234; Pereira, Mauricio Gomes/0000-0001-9512-3502",,,,,,,,,,,,,,2075-4426,,,,MAY 18,2023,13,5,,,,,,,852,10.3390/jpm13050852,http://dx.doi.org/10.3390/jpm13050852,,,,,,,,37241022,,,,,WOS:001013496200001,View Full Record in Web of Science
J,"Zhang, DD; Fan, W; Lloyd, J; Yang, CG; Lepora, NF",,,,"Zhang, Dandan; Fan, Wen; Lloyd, John; Yang, Chenguang; Lepora, Nathan F. F.",,,One-Shot Domain-Adaptive Imitation Learning via Progressive Learning Applied to Robotic Pouring,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,"Yang, Chenguang/AAJ-2509-2020; Lepora, Nathan/IUP-6849-2023; Zhang, Dandan/ABG-7595-2020","Yang, Chenguang/0000-0001-5255-5559; FAN, WEN/0009-0009-4239-1242",,,,,,,,,,,,,1545-5955,1558-3783,,,,JAN,2024,21,1,,,,,541,554,,10.1109/TASE.2022.3220728,http://dx.doi.org/10.1109/TASE.2022.3220728,,DEC 2022,,,,,,,,,,,WOS:000899944000001,View Full Record in Web of Science
J,"MacAlpine, P; Stone, P",,,,"MacAlpine, Patrick; Stone, Peter",,,Overlapping layered learning,ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004-3702,1872-7921,,,,JAN,2018,254,,,,,,21,43,,10.1016/j.artint.2017.09.001,http://dx.doi.org/10.1016/j.artint.2017.09.001,,,,,,,,,,,,,WOS:000417772100002,View Full Record in Web of Science
J,"Du, YH; Wei, XH",,,,"Du, Yuhong; Wei, Xiahai",,,"Task content routinisation, technological change and labour turnover: Evidence from China",ECONOMIC AND LABOUR RELATIONS REVIEW,,,,,,,,,,,,,,,,,"Yuhong, Du/HLW-8500-2023","Yuhong, Du/0000-0002-7894-8315",,,,,,,,,,,,,1035-3046,1838-2673,,,,SEP,2020,31,3,,,SI,,324,346,1035304620921569,10.1177/1035304620921569,http://dx.doi.org/10.1177/1035304620921569,,MAY 2020,,,,,,,,,,,WOS:000533948000001,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Robot Compliant Control,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,53,72,,10.1007/978-3-030-26326-3_4,http://dx.doi.org/10.1007/978-3-030-26326-3_4,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200006,View Full Record in Web of Science
S,"Siciliano, B","Colome, A; Torras, C",,,"Siciliano, Bruno","Colome, A; Torras, C",,Springer Tracts in Advanced Robotics Foreword,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,VII,VIII,,,,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200001,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Inverse Kinematics and Relative Arm Positioning,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,25,52,,10.1007/978-3-030-26326-3_3,http://dx.doi.org/10.1007/978-3-030-26326-3_3,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200005,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Generating and Adapting Probabilistic Movement Primitives,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,147,167,,10.1007/978-3-030-26326-3_8,http://dx.doi.org/10.1007/978-3-030-26326-3_8,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200010,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Preliminaries,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,75,87,,10.1007/978-3-030-26326-3_5,http://dx.doi.org/10.1007/978-3-030-26326-3_5,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200007,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Performing DR in the Parameter Space Instead of the Task Space,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,175,178,,,,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200012,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Dimensionality Reduction with Movement Primitives,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,109,146,,10.1007/978-3-030-26326-3_7,http://dx.doi.org/10.1007/978-3-030-26326-3_7,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200009,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Springer Tracts in Advanced Robotics Preface,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,IX,X,,,,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200002,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Springer Tracts in Advanced Robotics Introduction,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,1,7,,10.1007/978-3-030-26326-3_1,http://dx.doi.org/10.1007/978-3-030-26326-3_1,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200003,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Springer Tracts in Advanced Robotics Conclusions,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,169,173,,10.1007/978-3-030-26326-3_9,http://dx.doi.org/10.1007/978-3-030-26326-3_9,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200011,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,Sampling Efficiency in Learning Robot Motion,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,89,107,,10.1007/978-3-030-26326-3_6,http://dx.doi.org/10.1007/978-3-030-26326-3_6,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200008,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,State of the Art,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,11,24,,10.1007/978-3-030-26326-3_2,http://dx.doi.org/10.1007/978-3-030-26326-3_2,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200004,View Full Record in Web of Science
S,"Colomé, A; Torras, C","Colome, A; Torras, C",,,"Colome, Adria; Torras, Carme","Colome, A; Torras, C",,External Resources,REINFORCEMENT LEARNING OF BIMANUAL ROBOT SKILLS,Springer Tracts in Advanced Robotics,,,,,,,,,,,,,,,,"Torras, Carme/M-1794-2014","Torras, Carme/0000-0002-2933-398X",,,,,,,,,,,,,1610-7438,1610-742X,978-3-030-26326-3; 978-3-030-26325-6,,,,2020,134,,,,,,179,179,,,,10.1007/978-3-030-26326-3,,,,,,,,,,,,WOS:000853713200013,View Full Record in Web of Science
