Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"SCHNEIDER, JG; BROWN, CM",,,IEEE,"SCHNEIDER, JG; BROWN, CM",,,"ROBOT SKILL LEARNING, BASIS FUNCTIONS, AND CONTROL REGIMES","PROCEEDINGS : IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-3",,,,,1993 IEEE INTERNATIONAL CONF ON ROBOTICS AND AUTOMATION,"MAY 02-06, 1993","ATLANTA, GA","IEEE, ROBOT & AUTOMAT SOC",,,,,,,,,,,,,,,,,,,,,,,,,0-8186-3450-2,,,,1993,,,,,,,403,410,,,,,,,,,,,,,,,,WOS:A1993BY79J00061,View Full Record in Web of Science
J,"Ehrlich, SK; Cheng, G",,,,"Ehrlich, Stefan K.; Cheng, Gordon",,,Human-agent co-adaptation using error-related potentials,JOURNAL OF NEURAL ENGINEERING,,,,,,,,,,,,,,,,,"Cheng, Gordon/AAH-3554-2020","Cheng, Gordon/0000-0003-0770-8717; Ehrlich, Stefan K./0000-0002-3634-6973",,,,,,,,,,,,,1741-2560,1741-2552,,,,DEC,2018,15,6,,,,,,,66014,10.1088/1741-2552/aae069,http://dx.doi.org/10.1088/1741-2552/aae069,,,,,,,,30204127,,,,,WOS:000445927800003,View Full Record in Web of Science
C,"Gajjar, NK; Rekik, K; Kanso, A; Müller, R",,,,"Gajjar, Nishant Ketan; Rekik, Khansa; Kanso, Ali; Mueller, Rainer",,,Human intention and workspace recognition for collaborative assembly,IFAC PAPERSONLINE,,,,,"10th IFAC Triennial Conference on Manufacturing Modelling, Management and Control (MIM)","JUN 22-24, 2022","Nantes, FRANCE","Int Federat Automat Control, Tech Comm 5 2 Management & Control Mfg & Logist,Int Federat Automat Control, Tech Comm 1 3 Discrete Event & Hybrid Syst,Int Federat Automat Control, Tech Comm 3 2 Computat Intelligence Control,Int Federat Automat Control, Tech Comm 5 1 Mfg Plant Control,Int Federat Automat Control, Tech Comm 7 4 Transportat Syst,Int Federat Automat Control, Tech Comm 9 1 Econ, Business, & Financial Syst",,,,,,,,,"Kanso, Ali/MIK-8258-2025","Mueller, Rainer/0000-0001-9470-556X",,,,,,,,,,,,,2405-8963,,,,,OCT,2022,55,10,,,,,365,370,,10.1016/j.ifacol.2022.09.420,http://dx.doi.org/10.1016/j.ifacol.2022.09.420,,OCT 2022,,,,,,,,,,,WOS:000881681700062,View Full Record in Web of Science
J,"Singh, M; Nath, G",,,,"Singh, Madhavi; Nath, Gita",,,Artificial intelligence and anesthesia: A narrative review,SAUDI JOURNAL OF ANAESTHESIA,,,,,,,,,,,,,,,,,,"SINGH, MADHAVI/0000-0001-5289-4497",,,,,,,,,,,,,1658-354X,0975-3125,,,,JAN-MAR,2022,16,1,,,,,86,93,,10.4103/sja.sja_669_21,http://dx.doi.org/10.4103/sja.sja_669_21,,,,,,,,35261595,,,,,WOS:000923419200016,View Full Record in Web of Science
J,"Patino, A; Ramirez-Montoya, MS; Buenestado-Fernandez, M",,,,"Patino, Azeneth; Ramirez-Montoya, Maria Soledad; Buenestado-Fernandez, Mariana",,,Active learning and education 4.0 for complex thinking training: analysis of two case studies in open education,SMART LEARNING ENVIRONMENTS,,,,,,,,,,,,,,,,,"Patino, Azeneth/JDC-7078-2023; Ramirez-Montoya, Maria-Soledad/AAF-4642-2020; Buenestado-Fernandez, Mariana/JAN-6143-2023","RAMIREZ-MONTOYA, Maria-Soledad/0000-0002-1274-706X; Patino, Azeneth/0000-0003-0919-8108; Buenestado-Fernandez, Mariana/0000-0002-3242-5332",,,,,,,,,,,,,,2196-7091,,,,JAN 25,2023,10,1,,,,,,,8,10.1186/s40561-023-00229-x,http://dx.doi.org/10.1186/s40561-023-00229-x,,,,,,,,,,,,,WOS:000920664400001,View Full Record in Web of Science
J,"Pedersen, MR; Krüger, V",,,,"Pedersen, Mikkel Rath; Kruger, Volker",,,Gesture-Based Extraction of Robot Skill Parameters for Intuitive Robot Programming,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,10th National Meeting of Artificial and Computational Intelligence (ENIAC),2013,"Fortaleza, BRAZIL",,,,,,,,,,"; Pedersen, Mikkel Rath/J-2395-2012","Kruger, Volker/0000-0002-8836-8816; Pedersen, Mikkel Rath/0000-0003-3026-7315",,,,,,,,,,,,,0921-0296,1573-0409,,,,DEC,2015,80,,,1,SI,,S149,S163,,10.1007/s10846-015-0219-x,http://dx.doi.org/10.1007/s10846-015-0219-x,,,,,,,,,,,,,WOS:000368189000010,View Full Record in Web of Science
J,"Kim, S; Coninx, A; Doncieux, S",,,,"Kim, Seungsu; Coninx, Alexandre; Doncieux, Stephane",,,From exploration to control: Learning object manipulation skills through novelty search and local adaptation,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0921-8890,1872-793X,,,,FEB,2021,136,,,,,,,,103710,10.1016/j.robot.2020.103710,http://dx.doi.org/10.1016/j.robot.2020.103710,,,,,,,,,,,,,WOS:000609454000001,View Full Record in Web of Science
J,"Zabkar, J; Leonardis, A",,,,"Zabkar, Jure; Leonardis, Ales",,,"Motor memory: Representation, learning and consolidation",BIOLOGICALLY INSPIRED COGNITIVE ARCHITECTURES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212-683X,2212-6848,,,,APR,2016,16,,,,,,64,74,,10.1016/j.bica.2016.03.003,http://dx.doi.org/10.1016/j.bica.2016.03.003,,,,,,,,,,,,,WOS:000376835100006,View Full Record in Web of Science
C,"Manyukova, N; Urazaeva, L",,"Chova, LG; Martinez, AL; Torres, IC",,"Manyukova, N.; Urazaeva, L.",,,THE FORMATION OF COMPETENCE IN CORE COMPUTER SCIENCE,EDULEARN18: 10TH INTERNATIONAL CONFERENCE ON EDUCATION AND NEW LEARNING TECHNOLOGIES,EDULEARN Proceedings,,,,10th International Conference on Education and New Learning Technologies (EDULEARN),"JUL 02-04, 2018","Palma, SPAIN",,,,,,,,,,"Urazaeva, Lilya/Q-4056-2017","Urazaeva, Lilya/0000-0001-9971-7674",,,,,,,,,,,,,2340-1117,,978-84-09-02709-5,,,,2018,,,,,,,10362,10368,,,,,,,,,,,,,,,,WOS:000531474304124,View Full Record in Web of Science
C,"Leibovich, G; Jacob, G; Endrawis, S; Novik, G; Tamar, A",,,IEEE,"Leibovich, Gal; Jacob, Guy; Endrawis, Shadi; Novik, Gal; Tamar, Aviv",,,"Validate on Sim, Detect on Real - Model Selection for Domain Randomization","2022 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2022",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 23-27, 2022","Philadelphia, PA","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9681-7,,,,2022,,,,,,,7528,7535,,10.1109/ICRA46639.2022.9811621,http://dx.doi.org/10.1109/ICRA46639.2022.9811621,,,,,,,,,,,,,WOS:000941277600126,View Full Record in Web of Science
J,"Yadav, N; Shankar, R; Singh, SP",,,,"Yadav, Neeraj; Shankar, Ravi; Singh, Surya Prakash",,,Critical success factors for lean six sigma in quality 4.0,INTERNATIONAL JOURNAL OF QUALITY AND SERVICE SCIENCES,,,,,,,,,,,,,,,,,"Yadav, Neeraj/IWD-8969-2023; Shankar, Ravi/HSF-1169-2023; SINGH, SURYA PRAKASH/O-4087-2014","SHANKAR, RAVI/0000-0001-8724-593X; Yadav, Neeraj/0000-0002-1073-6279; SINGH, SURYA PRAKASH/0000-0002-3867-6845",,,,,,,,,,,,,1756-669X,1756-6703,,,,MAR 12,2021,13,1,,,SI,,123,156,,10.1108/IJQSS-06-2020-0099,http://dx.doi.org/10.1108/IJQSS-06-2020-0099,,FEB 2021,,,,,,,,,,,WOS:000619319300001,View Full Record in Web of Science
J,"Kelly, DC; Margules, AC; Kundavaram, CR; Narins, H; Gomella, LG; Trabulsi, EJ; Lallas, CD",,,,"Kelly, Douglas C.; Margules, Andrew C.; Kundavaram, Chandan R.; Narins, Hadley; Gomella, Leonard G.; Trabulsi, Edouard J.; Lallas, Costas D.",,,"Face, Content, and Construct Validation of the da Vinci Skills Simulator",UROLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0090-4295,,,,,MAY,2012,79,5,,,,,1068,1072,,10.1016/j.urology.2012.01.028,http://dx.doi.org/10.1016/j.urology.2012.01.028,,,,,,,,22546387,,,,,WOS:000303470600030,View Full Record in Web of Science
C,"Si, WY; Guo, C; Dong, JL; Lu, ZY; Yang, CG",,"Borja, P; DellaSantina, C; Peternel, L; Torta, E",,"Si, Weiyong; Guo, Cheng; Dong, Jiale; Lu, Zhenyu; Yang, Chenguang",,,Deformation-Aware Contact-Rich Manipulation Skills Learning and Compliant Control,"HUMAN-FRIENDLY ROBOTICS, HFR, 2022",Springer Proceedings in Advanced Robotics,,,,15th International Workshop on Human-Friendly Robotics (HFR),"SEP 22-23, 2022","Delft, NETHERLANDS","Franka Emika,Fizyr,RoboHouse,TU Delft Robot Inst",,,,,,,,,"Yang, Chenguang/ABE-7755-2020; lu, zhenyu/AAH-5454-2019; Guo, Cheng/ABC-6045-2021; SI, WEIYONG/KIB-2268-2024","zhenyu, lu/0000-0002-5446-7285; Si, Weiyong/0000-0003-4531-2596; Yang, Chenguang/0000-0001-5255-5559",,,,,,,,,,,,,2511-1256,2511-1264,978-3-031-22733-2; 978-3-031-22731-8; 978-3-031-22730-1,,,,2023,26,,,,,,90,104,,10.1007/978-3-031-22731-8_7,http://dx.doi.org/10.1007/978-3-031-22731-8_7,,,,,,,,,,,,,WOS:000968175000007,View Full Record in Web of Science
C,"Ehrlich, SK; Cheng, G",,,IEEE,"Ehrlich, Stefan K.; Cheng, Gordon",,,A computational model of human decision making and learning for assessment of co-adaptation in neuro-adaptive human-robot interaction,"2019 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS (SMC)",IEEE International Conference on Systems Man and Cybernetics Conference Proceedings,,,,"IEEE International Conference on Systems, Man and Cybernetics (SMC)","OCT 06-09, 2019","Bari, ITALY",IEEE,,,,,,,,,"Cheng, Gordon/AAH-3554-2020","Ehrlich, Stefan K./0000-0002-3634-6973; Cheng, Gordon/0000-0003-0770-8717",,,,,,,,,,,,,1062-922X,,978-1-7281-4569-3,,,,2019,,,,,,,264,271,,10.1109/smc.2019.8913872,http://dx.doi.org/10.1109/smc.2019.8913872,,,,,,,,,,,,,WOS:000521353900044,View Full Record in Web of Science
C,"Stückler, J; Behnke, S",,,IEEE,"Stueckler, Joerg; Behnke, Sven",,,Efficient Deformable Registration of Multi-Resolution Surfel Maps for Object Manipulation Skill Transfer,2014 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 07, 2014","Hong Kong, PEOPLES R CHINA",IEEE,,,,,,,,,"Stückler, Jörg/AAK-9145-2021; Behnke, Sven/B-5509-2013","Behnke, Sven/0000-0002-5040-7525",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-3685-4,,,,2014,,,,,,,994,1001,,,,,,,,,,,,,,,,WOS:000377221101001,View Full Record in Web of Science
C,"Grudic, GZ; Lawrence, PD",,,"IEEE, ROBOT & AUTOMAT SOC","Grudic, GZ; Lawrence, PD",,,Human-to-robot skill transfer using the SPORE approximation,"1996 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, PROCEEDINGS, VOLS 1-4",IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION,,,,1996 IEEE International Conference on Robotics and Automation,"APR 22-28, 1996","MINNEAPOLIS, MN","IEEE, Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,,0-7803-2989-9,,,,1996,,,,,,,2962,2967,,,,,,,,,,,,,,,,WOS:A1996BF68P00465,View Full Record in Web of Science
J,"Radi, I; Tellez, JC; Alterio, RE; Scott, DJ; Sankaranarayanan, G; Nagaraj, MB; Hogg, ME; Zeh, HJ; Polanco, PM",,,,"Radi, Imad; Tellez, Juan C.; Alterio, Rodrigo E.; Scott, Daniel J.; Sankaranarayanan, Ganesh; Nagaraj, Madhuri B.; Hogg, Melissa E.; Zeh, Herbert J.; Polanco, Patricio M.",,,"Feasibility, effectiveness and transferability of a novel mastery-based virtual reality robotic training platform for general surgery residents",SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,,,,,,,,,,,,,,,,,"Scott, Daniel/B-9880-2017; Zeh, Herbert/AGN-9912-2022","Polanco, Patricio/0000-0002-1719-1208; Hogg, Melissa/0000-0001-5641-4438",,,,,,,,,,,,,0930-2794,1432-2218,,,,OCT,2022,36,10,,,,,7279,7287,,10.1007/s00464-022-09106-z,http://dx.doi.org/10.1007/s00464-022-09106-z,,FEB 2022,,,,,,35194662,,,,,WOS:000759324000004,View Full Record in Web of Science
J,"Shafiei, SB; Shadpour, S; Mohler, JL; Sasangohar, F; Gutierrez, C; Toussi, MS; Shafqat, A",,,,"Shafiei, Somayeh B.; Shadpour, Saeed; Mohler, James L.; Sasangohar, Farzan; Gutierrez, Camille; Toussi, Mehdi Seilanian; Shafqat, Ambreen",,,Surgical skill level classification model development using EEG and eye-gaze data and machine learning algorithms,JOURNAL OF ROBOTIC SURGERY,,,,,,,,,,,,,,,,,"Shafqat, Ambreen/AAS-2656-2021; Shafiei, Somayeh/U-7707-2019","Sasangohar, Farzan/0000-0001-9962-5470; Besharat Shafiei, Somayeh/0000-0002-9256-6284; Shadpour, Saeed/0000-0002-2842-031X",,,,,,,,,,,,,1863-2483,1863-2491,,,,DEC,2023,17,6,,,,,2963,2971,,10.1007/s11701-023-01722-8,http://dx.doi.org/10.1007/s11701-023-01722-8,,OCT 2023,,,,,,37864129,,,,,WOS:001087849600001,View Full Record in Web of Science
C,"Büchler, D; Ott, H; Peters, J",,"Okamura, A; Menciassi, A; Ude, A; Burschka, D; Lee, D; Arrichiello, F; Liu, H; Moon, H; Neira, J; Sycara, K; Yokoi, K; Martinet, P; Oh, P; Valdastri, P; Krovi, V",,"Buechler, Dieter; Ott, Heiko; Peters, Jan",,,A Lightweight Robotic Arm with Pneumatic Muscles for Robot Learning,2016 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 16-21, 2016","Royal Inst Technol, Ctr Autonomous Syst, Stockholm, SWEDEN","IEEE,IEEE Robot & Automat Soc,ABB,DJI,KUKA,Husqvarna,iRobot,Khalifa Univ,Kinova Univ,MOOG,PAL Robot,UBER,Amazon","Royal Inst Technol, Ctr Autonomous Syst",,,,,,,,"Büchler, Dieter/HKF-1671-2023; Peters, Jan/D-5068-2009",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4673-8026-3,,,,2016,,,,,,,4086,4092,,,,,,,,,,,,,,,,WOS:000389516203076,View Full Record in Web of Science
J,"Chen, BT; Zhang, Y; Xia, XH; Martinez-Garcia, M; Jombo, G",,,,"Chen, Baotong; Zhang, Yu; Xia, Xuhui; Martinez-Garcia, Miguel; Jombo, Gbanaibolou",,,Knowledge Sharing Enabled Multirobot Collaboration for Preventive Maintenance in Mixed Model Assembly,IEEE TRANSACTIONS ON INDUSTRIAL INFORMATICS,,,,,,,,,,,,,,,,,"Jombo, Gbanaibolou/W-4529-2019; Martínez-García, Miguel/AAE-7795-2021; Chen, Baotong/L-6294-2018","Jombo, Gbanaibolou/0000-0001-6335-2191; Chen, Baotong/0000-0003-2324-4916; Zhang, Yu (Eve)/0000-0002-2842-6340",,,,,,,,,,,,,1551-3203,1941-0050,,,,NOV,2022,18,11,,,,,8098,8107,,10.1109/TII.2022.3158978,http://dx.doi.org/10.1109/TII.2022.3158978,,,,,,,,,,,,,WOS:000856145200073,View Full Record in Web of Science
C,"Han, YH; Xie, MD; Zhao, Y; Ravichandar, H",,"Tan, J; Toussaint, M; Darvish, K",,"Han, Yunhai; Xie, Madie; Zhao, Ye; Ravichandar, Harish",,,On the Utility of Koopman Operator Theory in Learning Dexterous Manipulation Skills,"CONFERENCE ON ROBOT LEARNING, VOL 229",Proceedings of Machine Learning Research,,,,7th Conference on Robot Learning (CoRL),"NOV 06-09, 2023","Atlanta, GA",,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2023,229,,,,,,,,,,,,,,,,,,,,,,,WOS:001221201500005,View Full Record in Web of Science
C,"Si, WY; Jin, ZH; Lu, ZY; Wang, N; Yang, CG",,,IEEE,"Si, Weiyong; Jin, Zhehao; Lu, Zhenyu; Wang, Ning; Yang, Chenguang",,,A Stable Guidance Method for Teleoperation-based Robot Learning from Demonstration,"2024 IEEE 20TH INTERNATIONAL CONFERENCE ON AUTOMATION SCIENCE AND ENGINEERING, CASE 2024",IEEE International Conference on Automation Science and Engineering,,,,IEEE 20th International Conference on Automation Science and Engineering (CASE),"AUG 28-SEP 01, 2024","Bari, ITALY",IEEE,,,,,,,,,,,,,,,,,,,,,,,2161-8070,,979-8-3503-5851-3; 979-8-3503-5852-0,,,,2024,,,,,,,2376,2381,,10.1109/CASE59546.2024.10711823,http://dx.doi.org/10.1109/CASE59546.2024.10711823,,,,,,,,,,,,,WOS:001361783102006,View Full Record in Web of Science
C,"Hertle, A; Nebel, B",,"Trollmann, F; Turhan, AY",,"Hertle, Andreas; Nebel, Bernhard",,,Efficient Auction Based Coordination for Distributed Multi-agent Planning in Temporal Domains Using Resource Abstraction,KI 2018: ADVANCES IN ARTIFICIAL INTELLIGENCE,Lecture Notes in Artificial Intelligence,,,,41st German Conference on Artificial Intelligence (AI),"SEP 24-28, 2018","Berlin, GERMANY","Gesell Informatik, AI Chapter,Springer",,,,,,,,,,"Nebel, Bernhard/0000-0002-6833-6323",,,,,,,,,,,,,0302-9743,1611-3349,978-3-030-00111-7; 978-3-030-00110-0,,,,2018,11117,,,,,,86,98,,10.1007/978-3-030-00111-7_8,http://dx.doi.org/10.1007/978-3-030-00111-7_8,,,,,,,,,,,,,WOS:000476925600008,View Full Record in Web of Science
J,"Li, JH; Wang, JZ; Wang, SK; Yang, CG",,,,"Li, Jiehao; Wang, Junzheng; Wang, Shoukun; Yang, Chenguang",,,Human-robot skill transmission for mobile robot via learning by demonstration,NEURAL COMPUTING & APPLICATIONS,,,,,,,,,,,,,,,,,"Yang, Chenguang/ABE-7755-2020; Li, Jiehao/AAH-9089-2021","Yang, Chenguang/0000-0001-5255-5559",,,,,,,,,,,,,0941-0643,1433-3058,,,,NOV,2023,35,32,,,SI,,23441,23451,,10.1007/s00521-021-06449-x,http://dx.doi.org/10.1007/s00521-021-06449-x,,SEP 2021,,,,,,34566265,,,,,WOS:000698329800001,View Full Record in Web of Science
C,"Ude, A; Vuga, R; Nemec, B; Morimoto, J",,,IEEE,"Ude, Ales; Vuga, Rok; Nemec, Bojan; Morimoto, Jun",,,Trajectory Representation by Nonlinear Scaling of Dynamic Movement Primitives,2016 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2016),,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 09-14, 2016","Daejeon, SOUTH KOREA","IEEE,RSJ",,,,,,,,,"Ude, Aleš/ABB-7839-2020","Ude, Ales/0000-0003-3677-3972",,,,,,,,,,,,,,,978-1-5090-3762-9,,,,2016,,,,,,,4728,4735,,,,,,,,,,,,,,,,WOS:000391921704111,View Full Record in Web of Science
J,"Rogowski, A",,,,"Rogowski, Adam",,,Scenario-Based Programming of Voice-Controlled Medical Robotic Systems,SENSORS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424-8220,,,,DEC,2022,22,23,,,,,,,9520,10.3390/s22239520,http://dx.doi.org/10.3390/s22239520,,,,,,,,36502220,,,,,WOS:000896465300001,View Full Record in Web of Science
C,"Holtz, J; Guha, A; Biswas, J",,"Kober, J; Ramos, F; Tomlin, C",,"Holtz, Jarrett; Guha, Arjun; Biswas, Joydeep",,,Robot Action Selection Learning via Layered Dimension Informed Program Synthesis,"CONFERENCE ON ROBOT LEARNING, VOL 155",Proceedings of Machine Learning Research,,,,4th Conference on Robot Learning (CoRL),"NOV 16-18, 2020",ELECTR NETWORK,,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2020,155,,,,,,1471,1480,,,,,,,,,,,,,,,,WOS:001237128900102,View Full Record in Web of Science
C,"Alford, WA; Kawamura, K; Wilkes, DM",,"Gopalakrishnan, B; Murugesan, S; Struger, O; Zeichen, G",,"Alford, WA; Kawamura, K; Wilkes, DM",,,Human directed local autonomy for motion guidance and coordination in an intelligent manufacturing system,"ARCHITECTURES, NETWORKS, AND INTELLIGENT SYSTEMS FOR MANUFACTURING INTEGRATION",PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,"Conference on Architectures, Networks, and Intelligent Systems for Manufacturing Integration","OCT 15-16, 1997","PITTSBURGH, PA","Soc Photo Opt Instrumentat Engineers,NIST,Coalit Intelligent Mfg Syst,Acad Coalit Intelligent Mfg Syst",,,,,,,,,,,,,,,,,,,,,,,0277-786X,,0-8194-2635-0,,,,1997,3203,,,,,,81,86,,10.1117/12.294421,http://dx.doi.org/10.1117/12.294421,,,,,,,,,,,,,WOS:000071550900009,View Full Record in Web of Science
C,"Xiong, HY; Li, QZ; Chen, YC; Bharadhwaj, H; Sinha, S; Garg, A",,,IEEE,"Xiong, Haoyu; Li, Quanzhou; Chen, Yun-Chun; Bharadhwaj, Homanga; Sinha, Samarth; Garg, Animesh",,,Learning by Watching: Physical Imitation of Manipulation Skills from Human Videos,2021 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 27-OCT 01, 2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,"Bharadhwaj, Homanga/LQK-7079-2024; Garg, Animesh/AGK-2223-2022",,,,,,,,,,,,,,2153-0858,,978-1-6654-1714-3,,,,2021,,,,,,,7827,7834,,10.1109/IROS51168.2021.9636080,http://dx.doi.org/10.1109/IROS51168.2021.9636080,,,,,,,,,,,,,WOS:000755125506032,View Full Record in Web of Science
J,"Albore, A; Doose, D; Grand, C; Guiochet, J; Lesire, C; Manecy, A",,,,"Albore, Alexandre; Doose, David; Grand, Christophe; Guiochet, Jeremie; Lesire, Charles; Manecy, Augustin",,,Skill-based design of dependable robotic architectures,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"GUIOCHET, Jeremie/AAE-3333-2020",,,,,,,,,,,,,,0921-8890,1872-793X,,,,FEB,2023,160,,,,,,,,104318,10.1016/j.robot.2022.104318,http://dx.doi.org/10.1016/j.robot.2022.104318,,DEC 2022,,,,,,,,,,,WOS:000906685100001,View Full Record in Web of Science
J,"Carneiro, A; Claros, OR; Cha, JD; Kayano, PP; Apezzato, M; Wagner, AA; Lemos, GC",,,,"Carneiro, Arie; Claros, Oliver Rojas; Cha, Jonathan Doyun; Kayano, Paulo Priante; Apezzato, Marcelo; Wagner, Andrew Aurel; Lemos, Gustavo Caserta",,,Can remote assistance for robotic surgery improve surgical performance in simulation training? A prospective clinical trial of urology residents using a simulator in south america,INTERNATIONAL BRAZ J UROL,,,,,,,,,,,,,,,,,"Priante Kayano, Paulo/ABZ-8103-2022; Carneiro, Arie/AAW-4703-2021","Priante Kayano, Paulo/0000-0002-3929-6334",,,,,,,,,,,,,1677-5538,1677-6119,,,,NOV-DEC,2022,48,6,,,,,952,960,,10.1590/S1677-5538.IBJU.2022.0104,http://dx.doi.org/10.1590/S1677-5538.IBJU.2022.0104,,,,,,,,36173407,,,,,WOS:000871580600008,View Full Record in Web of Science
J,"Simmonds, C; Brentnall, M; Lenihan, J",,,,"Simmonds, Christopher; Brentnall, Mark; Lenihan, John",,,Evaluation of a novel universal robotic surgery virtual reality simulation proficiency index that will allow comparisons of users across any virtual reality simulation curriculum,SURGICAL ENDOSCOPY AND OTHER INTERVENTIONAL TECHNIQUES,,,,,,,,,,,,,,,,,,"Lenihan, John/0000-0002-2643-2384",,,,,,,,,,,,,0930-2794,1432-2218,,,,OCT,2021,35,10,,,,,5867,5875,,10.1007/s00464-021-08609-5,http://dx.doi.org/10.1007/s00464-021-08609-5,,JUL 2021,,,,,,34231063,,,,,WOS:000670210000007,View Full Record in Web of Science
C,"Souza, IML; Andrade, WL; Sampaio, LMR",,,IEEE,"Souza, Isabelle M. L.; Andrade, Wilkerson L.; Sampaio, Livia M. R.",,,Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,2019 IEEE FRONTIERS IN EDUCATION CONFERENCE (FIE 2019),Frontiers in Education Conference,,,,49th IEEE Frontiers in Education Conference (FIE),"OCT 16-19, 2019","Univ Cincinnati, Cincinnati, OH","Inst Elect & Elect Engineers,IEEE Comp Soc,IEEE Educ Soc,Amer Soc Engn Educ, Educ Res Methods Div",Univ Cincinnati,,,,,,,,"Andrade, Wilkerson/LGZ-5161-2024","L. Andrade, Wilkerson/0000-0003-0656-6139",,,,,,,,,,,,,0190-5848,,978-1-7281-1746-1,,,,2019,,,,,,,,,,10.1109/fie43999.2019.9028384,http://dx.doi.org/10.1109/fie43999.2019.9028384,,,,,,,,,,,,,WOS:000565244800035,View Full Record in Web of Science
J,"Ewerton, M; Rother, D; Weimar, J; Kollegger, G; Wiemeyer, J; Peters, J; Maeda, G",,,,"Ewerton, Marco; Rother, David; Weimar, Jakob; Kollegger, Gerrit; Wiemeyer, Josef; Peters, Jan; Maeda, Guilherme",,,Assisting Movement Training and Execution With Visual and Haptic Feedback,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"Peters, Jan/D-5068-2009","Kollegger, Gerrit/0000-0002-2461-8839",,,,,,,,,,,,,1662-5218,,,,,MAY 29,2018,12,,,,,,,,24,10.3389/fnbot.2018.00024,http://dx.doi.org/10.3389/fnbot.2018.00024,,,,,,,,29896096,,,,,WOS:000433363400001,View Full Record in Web of Science
