Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Ruiz-Beltrán, E; Orozco, JL",,,IEEE,"Ruiz-Beltran, E.; Orozco M, J. L.",,,A structural characterization of Diagnosability and On-line fault detection and location methodology,CERMA: 2009 ELECTRONICS ROBOTICS AND AUTOMOTIVE MECHANICS CONFERENCE,,,,,Electronics Robotics and Automotive Mechanics Conference,"SEP 22-25, 2009","Cuernavaca, MEXICO","CPS,IEEE Comp Soc",,,,,,,,,"Ruiz Beltran, Elvia/I-6940-2018","Ruiz Beltran, Elvia/0000-0002-8216-6914",,,,,,,,,,,,,,,978-0-7695-3799-3,,,,2009,,,,,,,384,+,,10.1109/CERMA.2009.24,http://dx.doi.org/10.1109/CERMA.2009.24,,,,,,,,,,,,,WOS:000274228000064,View Full Record in Web of Science
C,"Fratini, L; Lucci, N; Malavenda, A; Zanchettin, AM; Rocco, P",,,IEEE,"Fratini, Lorenzo; Lucci, Niccolo; Malavenda, Attilio; Zanchettin, Andrea Maria; Rocco, Paolo",,,Semantic Behaviour Tree Learning through Kinesthetic Demonstrations for Position-Force Controlled Robotic Applications,"2024 IEEE 20TH INTERNATIONAL CONFERENCE ON AUTOMATION SCIENCE AND ENGINEERING, CASE 2024",IEEE International Conference on Automation Science and Engineering,,,,IEEE 20th International Conference on Automation Science and Engineering (CASE),"AUG 28-SEP 01, 2024","Bari, ITALY",IEEE,,,,,,,,,,,,,,,,,,,,,,,2161-8070,,979-8-3503-5851-3; 979-8-3503-5852-0,,,,2024,,,,,,,1999,2005,,10.1109/CASE59546.2024.10711794,http://dx.doi.org/10.1109/CASE59546.2024.10711794,,,,,,,,,,,,,WOS:001361783101104,View Full Record in Web of Science
C,"Tehrani, AM; Kamel, MS",,"Jamshidi, M; Reuter, M; Andina, D; Jamshidi, JS",,"Tehrani, AM; Kamel, MS",,,A methodology for specifying and designing behaviors for mobile robots,"Soft Computing with Industrial Applications, Vol 17",TSI PRESS SERIES,,,,5th International Symposium on Soft Computing for Industry held at the 6th Biannual World Automation Congress,"JUN 28-JUL 01, 2004","Seville, SPAIN","World Automat Congress,ISSCI,Minist Cienc Tecnol,Univ Sevilla,Univ Politecn Madrid,Plan Andaluz Invest",,,,,,,,,"Kamel, Mohamed/D-9323-2011","Kamel, Mohamed/0000-0001-6173-8082",,,,,,,,,,,,,,,1-889335-23-1,,,,2004,17,,,,,,55,61,,,,,,,,,,,,,,,,WOS:000230424800010,View Full Record in Web of Science
J,"Peterson, J; Wahde, M",,,,"Peterson, Jimmy; Wahde, Mattias",,,Uflibrary: A simulation library implementing the utility function in autonomous robots,INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0218-2130,1793-6349,,,,JUN,2007,16,3,,,,,507,536,,,,,,,,,,,,,,,,WOS:000251008500006,View Full Record in Web of Science
J,"Nguyen, H; Kemp, CC",,,,"Hai Nguyen; Kemp, Charles C.",,,Autonomously learning to visually detect where manipulation will succeed,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,JAN,2014,36,1-2,,,SI,,137,152,,10.1007/s10514-013-9363-y,http://dx.doi.org/10.1007/s10514-013-9363-y,,,,,,,,,,,,,WOS:000329294800011,View Full Record in Web of Science
J,"Reiser, MB; Dickinson, MH",,,,"Reiser, MB; Dickinson, MH",,,A test bed for insect-inspired robotic control,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,,,,,International Workshop on Biologically Inspired Robotics,"AUG, 2002","HEWLETT PACKARD LABS, BRISTOL, ENGLAND",,HEWLETT PACKARD LABS,,,,,,,,,,,,,,,,,,,,,,1364-503X,1471-2962,,,,OCT 15,2003,361,1811,,,,,2267,2285,,10.1098/rsta.2003.1259,http://dx.doi.org/10.1098/rsta.2003.1259,,,,,,,,14599319,,,,,WOS:000186035500010,View Full Record in Web of Science
J,"Jones, JL",,,,"Jones, JL",,,Robots at the tipping point - The road to the iRobot roomba,IEEE ROBOTICS & AUTOMATION MAGAZINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070-9932,,,,,MAR,2006,13,1,,,,,76,78,,10.1109/MRA.2006.1598056,http://dx.doi.org/10.1109/MRA.2006.1598056,,,,,,,,,,,,,WOS:000235634500012,View Full Record in Web of Science
J,"Gugliermo, S; Domínguez, DC; Iannotta, M; Stoyanov, T; Schaffernicht, E",,,,"Gugliermo, Simona; Dominguez, David Caceres; Iannotta, Marco; Stoyanov, Todor; Schaffernicht, Erik",,,Evaluating behavior trees,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Stoyanov, Todor/AAY-6281-2020; Iannotta, Marco/MAI-1484-2025","Iannotta, Marco/0000-0002-2142-6516; Stoyanov, Todor/0000-0002-6013-4874",,,,,,,,,,,,,0921-8890,1872-793X,,,,AUG,2024,178,,,,,,,,104714,10.1016/j.robot.2024.104714,http://dx.doi.org/10.1016/j.robot.2024.104714,,MAY 2024,,,,,,,,,,,WOS:001246926800001,View Full Record in Web of Science
B,"Murphy, RR",,"Murphy, RR",,"Murphy, Robin R.",,,Behavior-Based Robotics: Runaround,ROBOTICS THROUGH SCIENCE FICTION: ARTIFICIAL INTELLIGENCE EXPLAINED THROUGH SIX CLASSIC ROBOT SHORT STORIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-262-53626-4; 978-0-262-35025-9,,,,2018,,,,,,,39,+,,,,,,,,,,,,,,,,WOS:000548059700003,View Full Record in Web of Science
J,"Colledanchise, M; Natale, L",,,,"Colledanchise, Michele; Natale, Lorenzo",,,On the Implementation of Behavior Trees in Robotics,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,"Colledanchise, Michele/HJA-5138-2022; Natale, Lorenzo/IAR-2619-2023","Natale, Lorenzo/0000-0002-8777-5233; Colledanchise, Michele/0000-0003-0289-7424",,,,,,,,,,,,,2377-3766,,,,,JUL,2021,6,3,,,,,5929,5936,,10.1109/LRA.2021.3087442,http://dx.doi.org/10.1109/LRA.2021.3087442,,,,,,,,,,,,,WOS:000664985100005,View Full Record in Web of Science
C,"Stoytchev, A; Arkin, RC",,"Zhang, H",,"Stoytchev, A; Arkin, RC",,,"Combining deliberation, reactivity, and motivation in the context of a behavior-based robot architecture",2001 IEEE INTERNATIONAL SYMPOSIUM ON COMPUTATIONAL INTELLIGENCE IN ROBOTICS AND AUTOMATION: INTEGRATING INTELLIGENT MACHINES WITH HUMANS FOR A BETTER TOMORROW,,,,,IEEE International Symposium on Computational Intelligence in Robotics and Automation,"JUL 29-AUG 01, 2001","BANFF, CANADA",IEEE Robot & Automat Soc,,,,,,,,,,,,,,,,,,,,,,,,,0-7803-7203-4,,,,2001,,,,,,,290,295,,10.1109/CIRA.2001.1013214,http://dx.doi.org/10.1109/CIRA.2001.1013214,,,,,,,,,,,,,WOS:000177016000051,View Full Record in Web of Science
J,"Zhao, JJ; Li, SS; Tang, GD",,,,"Zhao, Jiajian; Li, Shanshan; Tang, Guangdi",,,Mobile Robot Motion Behavior Based on Hopfield Neural Network Dynamics Under Electromagnetic Radiation,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0218-1274,1793-6551,,,,OCT,2024,34,13,,,,,,,,10.1142/S0218127424501633,http://dx.doi.org/10.1142/S0218127424501633,,SEP 2024,,,,,,,,,,,WOS:001314978700005,View Full Record in Web of Science
C,"TZAFESTAS, ES",,"Rembold, U; Dillmann, R; Hertzberger, LO; Kanade, T",,"TZAFESTAS, ES",,,Reactive robots in the service of production management,INTELLIGENT AUTONOMOUS SYSTEMS - IAS-4,,,,,International Conference on Intelligent Autonomous Systems (IAS-4),"MAR 27-30, 1995","KARLSRUHE, GERMANY","German Res Fdn,State Baden Wurttemberg",,,,,,,,,,,,,,,,,,,,,,,,,90-5199-213-0,,,,1995,,,,,,,449,456,,,,,,,,,,,,,,,,WOS:A1995BD52P00058,View Full Record in Web of Science
J,"Yoshida, N; Daikoku, T; Nagai, Y; Kuniyoshi, Y",,,,"Yoshida, Naoto; Daikoku, Tatsuya; Nagai, Yukie; Kuniyoshi, Yasuo",,,Emergence of integrated behaviors through direct optimization for homeostasis,NEURAL NETWORKS,,,,,,,,,,,,,,,,,,"Yoshida, Naoto/0000-0002-9813-0668; Nagai, Yukie/0000-0003-4794-0940",,,,,,,,,,,,,0893-6080,1879-2782,,,,SEP,2024,177,,,,,,,,106379,10.1016/j.neunet.2024.106379,http://dx.doi.org/10.1016/j.neunet.2024.106379,,MAY 2024,,,,,,38762941,,,,,WOS:001244023700001,View Full Record in Web of Science
C,"Benjamen, LHY; Ang, MH",,"Lee, S; Cho, HS; Yoon, KJ; Lee, JM",,"Benjamen, Lim Han Yang; Ang, Marcelo H., Jr.",,,Design of a Sensing Limited Autonomous Robotic System,"INTELLIGENT AUTONOMOUS SYSTEMS 12, VOL 1",Advances in Intelligent Systems and Computing,,,,12th International Conference of Intelligent Autonomous Systems,"JUN 26-29, 2012","Jeju, SOUTH KOREA",,,,,,,,,,"Ang, Marcelo/B-4469-2010","Ang, Marcelo/0000-0001-8277-6408",,,,,,,,,,,,,2194-5357,,978-3-642-33925-7; 978-3-642-33926-4,,,,2013,193,,,,,,641,+,,,,,,,,,,,,,,,,WOS:000313842700061,View Full Record in Web of Science
J,"Yin, P; Abuduweili, A; Zhao, SQ; Xu, LY; Liu, CL; Scherer, S",,,,"Yin, Peng; Abuduweili, Abulikemu; Zhao, Shiqi; Xu, Lingyun; Liu, Changliu; Scherer, Sebastian",,,BioSLAM: A Bioinspired Lifelong Memory System for General Place Recognition,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Yin, Peng/AEY-2004-2022; Liu, Changliu/T-2360-2019; Abuduweili, Abulikemu/JOL-0213-2023","Yin, Peng/0000-0001-8398-0988; Abuduweili, Abulikemu/0000-0002-3186-1976; Liu, Changliu/0000-0002-3767-5517; Zhao, Shiqi/0000-0001-5989-0771; Scherer, Sebastian/0000-0002-8373-4688",,,,,,,,,,,,,1552-3098,1941-0468,,,,DEC,2023,39,6,,,,,4855,4874,,10.1109/TRO.2023.3306615,http://dx.doi.org/10.1109/TRO.2023.3306615,,SEP 2023,,,,,,,,,,,WOS:001064618900001,View Full Record in Web of Science
C,"Parekh, S; Habibian, S; Losey, DP",,,IEEE,"Parekh, Sagar; Habibian, Soheil; Losey, Dylan P.",,,RILI: Robustly Influencing Latent Intent,2022 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 23-27, 2022","Kyoto, JAPAN","IEEE,Royal Soc Japan,IEEE Robot & Automat Soc,IES,SICE,New Technol Fdn",,,,,,,,,"Habibian, Soheil/AAY-1727-2021; Parekh, Sagar/IQS-0922-2023",,,,,,,,,,,,,,2153-0858,,978-1-6654-7927-1,,,,2022,,,,,,,2135,2142,,10.1109/IROS47612.2022.9981601,http://dx.doi.org/10.1109/IROS47612.2022.9981601,,,,,,,,,,,,,WOS:000908368201115,View Full Record in Web of Science
J,"Sanchez-Fibla, M; Forestier, S; Moulin-Frier, C; Puigbo, JY; Verschure, PFMJ",,,,"Sanchez-Fibla, Marti; Forestier, Sebastien; Moulin-Frier, Clement; Puigbo, Jordi-Ysard; Verschure, Paul F. M. J.",,,From motor to visually guided bimanual affordance learning,ADAPTIVE BEHAVIOR,,,,,,,,,,,,,,,,,"Verschure, Paul/AAR-2340-2021; Sanchez Fibla, Marti/I-6604-2016","Puigbo Llobet, Jordi-Ysard/0000-0003-0107-1559; Sanchez Fibla, Marti/0000-0001-5725-1984",,,,,,,,,,,,,1059-7123,1741-2633,,,,APR,2020,28,2,,,,,63,78,,10.1177/1059712319855836,http://dx.doi.org/10.1177/1059712319855836,,,,,,,,,,,,,WOS:000517839000001,View Full Record in Web of Science
J,"Keijzer, FA; Bem, S",,,,"Keijzer, FA; Bem, S",,,Behavioral systems interpreted as autonomous agents and as coupled dynamical systems: A criticism,PHILOSOPHICAL PSYCHOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0951-5089,,,,,SEP,1996,9,3,,,,,323,346,,10.1080/09515089608573187,http://dx.doi.org/10.1080/09515089608573187,,,,,,,,,,,,,WOS:A1996VK00900002,View Full Record in Web of Science
C,"Schäfer, H; Proetzsch, M; Berns, K",,"Zaytoon, J; Ferrier, JL; Cetto, JA; Filipe, J",,"Schaefer, H.; Proetzsch, M.; Berns, K.",,,Obstacle detection in mobile outdoor robots -: A short-term memory for the mobile outdoor platform RAVON,"ICINCO 2007: PROCEEDINGS OF THE FOURTH INTERNATIONAL CONFERENCE ON INFORMATICS IN CONTROL, AUTOMATION AND ROBOTICS, VOL RA-1: ROBOTICS AND AUTOMATION, VOL 1",,,,,"4th International Conference on Informatics in Control, Automation and Robotics","MAY 09-12, 2007","Angers, FRANCE","Inst Syst & Technol Informat, Control & Commun,Univ Angers,Int Federat Automat Control,GDR MACS,CNRS,EEA,Assoc Advancement Artificial Intelligence",,,,,,,,,,,,,,,,,,,,,,,,,978-972-8865-83-2,,,,2007,,,,,,,141,148,,,,,,,,,,,,,,,,WOS:000252640800018,View Full Record in Web of Science
C,"Horváth, L; Rudas, IJ; Bitó, JF; Szakál, A",,,IEEE,"Horváth, L; Rudas, IJ; Bitó, JF; Szakál, A",,,Adaptive model objects for robot related applications of product models,"2004 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1- 5, PROCEEDINGS",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"APR 26-MAY 01, 2004","New Orleans, LA","IEEE Robot & Automat Soc,IEEE",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,0-7803-8232-3,,,,2004,,,,,,,3137,3142,,10.1109/ROBOT.2004.1307545,http://dx.doi.org/10.1109/ROBOT.2004.1307545,,,,,,,,,,,,,WOS:000221794800505,View Full Record in Web of Science
C,"Parasuraman, S; Ganapathy, V; Shirinzadeh, B",,,IEEE,"Parasuraman, S; Ganapathy, V; Shirinzadeh, B",,,Behaviour based mobile robot navigation technique for real world environments using fuzzy logic system,"2004 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN & CYBERNETICS, VOLS 1-7",IEEE International Conference on Systems Man and Cybernetics Conference Proceedings,,,,"IEEE International Conference on Systems, Man and Cybernetics","OCT 10-13, 2004","The Hague, NETHERLANDS",IEEE,,,,,,,,,", S.Parasuraman/A-5438-2013; Velappa, Ganapathy/H-3191-2014",,,,,,,,,,,,,,1062-922X,,0-7803-8566-7,,,,2004,,,,,,,3359,3364,,10.1109/ICSMC.2004.1400861,http://dx.doi.org/10.1109/ICSMC.2004.1400861,,,,,,,,,,,,,WOS:000226863300566,View Full Record in Web of Science
S,"Prokopenko, M; Wang, P",,"Kaminka, GA; Lima, PU; Rojas, R",,"Prokopenko, M; Wang, P",,,Relating the entropy of joint beliefs to multi-agent coordination,ROBOCUP 2002: ROBOT SOCCER WORLD CUP VI,LECTURE NOTES IN ARTIFICIAL INTELLIGENCE,,,,6th Robot World Cup Soccer and Rescue Competitions and Conference (RoboCup 2002),"JUN 19-25, 2002","FUKUOKA, JAPAN",RoboCup Federat,,,,,,,,,"wang, peter/AAD-5851-2020; Prokopenko, Mikhail/A-3995-2008","Prokopenko, Mikhail/0000-0002-4215-0344",,,,,,,,,,,,,0302-9743,,3-540-40666-2,,,,2003,2752,,,,,,367,374,,,,,,,,,,,,,,,,WOS:000185884000032,View Full Record in Web of Science
J,"Parker, LE",,,,"Parker, LE",,,On the design of behavior-based multi-robot teams,ADVANCED ROBOTICS,,,,,,,,,,,,,,,,,,"Parker, Lynne/0000-0002-6744-5675",,,,,,,,,,,,,0169-1864,,,,,,1996,10,6,,,,,547,578,,10.1163/156855396X00228,http://dx.doi.org/10.1163/156855396X00228,,,,,,,,,,,,,WOS:A1996WG99800003,View Full Record in Web of Science
C,"Chang, CF; Fu, LC",,,IEEE,"Chang, Chih-Fu; Fu, Li-Chen",,,Analysis of a behavior based nonholonomic wheeled mobile robot control with hybrid system approach,"2006 SICE-ICASE INTERNATIONAL JOINT CONFERENCE, VOLS 1-13",,,,,SICE-ICASE International Joint Conference,"OCT 18-21, 2006","Busan, SOUTH KOREA","SICE,ICASE",,,,,,,,,,"Fu, Li-Chen/0000-0002-6947-7646",,,,,,,,,,,,,,,978-89-950038-4-8,,,,2006,,,,,,,4384,+,,,,,,,,,,,,,,,,WOS:000246237604112,View Full Record in Web of Science
C,"Beraldo, G; Tonin, L; Cesta, A; Menegatti, E",,"Baldoni, M; Bandini, S",,"Beraldo, Gloria; Tonin, Luca; Cesta, Amedeo; Menegatti, Emanuele",,,Brain-Driven Telepresence Robots: A Fusion of User's Commands with Robot's Intelligence,AIXIA 2020 - ADVANCES IN ARTIFICIAL INTELLIGENCE,Lecture Notes in Computer Science,,,,19th International Conference of the Italian-Association-for-Artificial-Intelligence (AIxIA),"NOV 25-27, 2020",ELECTR NETWORK,"Italian Assoc Artificial Intelligence,Artificial Intelligence Journal,Univ Studi Torino,Univ Studi Torino, Dipartimento Informatica",,,,,,,,,"Tonin, Luca/IRZ-4375-2023; Cesta, Amedeo/ABD-3638-2020; Beraldo, Gloria/ABG-8811-2020; Cesta, Amedeo/B-7430-2015","Beraldo, Gloria/0000-0001-8937-9739; Cesta, Amedeo/0000-0002-0703-9122; Tonin, Luca/0000-0002-9751-7190; Menegatti, Emanuele/0000-0001-5794-9979",,,,,,,,,,,,,0302-9743,1611-3349,978-3-030-77091-4; 978-3-030-77090-7,,,,2021,12414,,,,,,235,248,,10.1007/978-3-030-77091-4_15,http://dx.doi.org/10.1007/978-3-030-77091-4_15,,,,,,,,,,,,,WOS:000886994000015,View Full Record in Web of Science
J,"Guo, HL; Meng, Y",,,,"Guo, Hongliang; Meng, Yan",,,Distributed Reinforcement Learning for Coordinate Multi-Robot Foraging,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"GUO, Hongliang/JHU-9676-2023; meng, yan/GSE-2653-2022",,,,,,,,,,,,,,0921-0296,1573-0409,,,,DEC,2010,60,3-4,,,,,531,551,,10.1007/s10846-010-9429-4,http://dx.doi.org/10.1007/s10846-010-9429-4,,,,,,,,,,,,,WOS:000284160500009,View Full Record in Web of Science
C,"Graf, B; Schraft, RD",,,IEEE,"Graf, Birgit; Schraft, Rolf D.",,,Behavior-based path modification for shared control of robotic walking aids,"2007 IEEE 10TH INTERNATIONAL CONFERENCE ON REHABILITATION ROBOTICS, VOLS 1 AND 2",International Conference on Rehabilitation Robotics ICORR,,,,10th IEEE International Conference on Rehabilitation Robotics,"JUN 13-15, 2007","Noordwijk, NETHERLANDS",IEEE,,,,,,,,,,"Graf, Birgit/0009-0000-7085-0156",,,,,,,,,,,,,1945-7898,,978-1-4244-1319-5,,,,2007,,,,,,,317,322,,10.1109/ICORR.2007.4428444,http://dx.doi.org/10.1109/ICORR.2007.4428444,,,,,,,,,,,,,WOS:000255389600047,View Full Record in Web of Science
J,"Guo, ZC; Xu, J; Wang, XZ; Shi, CW; Mubashir, M; Zhang, XG; Mei, XS",,,,"Guo, Zhechen; Xu, Jun; Wang, Xingzao; Shi, Chenwei; Mubashir, Muhammad; Zhang, Xianggong; Mei, Xuesong",,,Redundant Thermal Fault Diagnosis and Localization for Lithium-Ion Battery Strings,IEEE TRANSACTIONS ON TRANSPORTATION ELECTRIFICATION,,,,,,,,,,,,,,,,,"Mubashir, Muhammad/JYP-0831-2024; Guo, Zhechen/IVH-0862-2023; Xu, Jun/J-5945-2013","Xu, Jun/0000-0001-7255-9952",,,,,,,,,,,,,2332-7782,,,,,FEB,2025,11,1,,,,,1234,1244,,10.1109/TTE.2024.3402709,http://dx.doi.org/10.1109/TTE.2024.3402709,,,,,,,,,,,,,WOS:001416187000023,View Full Record in Web of Science
C,"Cioarga, RD; Micea, MV; Cretu, V; Groza, V",,,IEEE,"Cioarga, Razvan-Dorel; Micea, Mihai V.; Cretu, Vladimir; Groza, Voicu",,,Evaluation of Fish Shoal Inspired Movement in Collaborative Robotic Environments,"2010 IEEE INTERNATIONAL INSTRUMENTATION AND MEASUREMENT TECHNOLOGY CONFERENCE I2MTC 2010, PROCEEDINGS",IEEE Instrumentation and Measurement Technology Conference,,,,International Instrumentation and Measurement Technology Conference (I2MTC),"MAY 03-06, 2010","Austin, TX",IEEE,,,,,,,,,"Micea, Mihai/B-5581-2011","Micea, Mihai/0000-0002-8224-2032",,,,,,,,,,,,,1091-5281,,978-1-4244-2833-5,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,WOS:000287997200294,View Full Record in Web of Science
J,"Hagras, HA",,,,"Hagras, HA",,,A hierarchical type-2 fuzzy logic control architecture for autonomous mobile robots,IEEE TRANSACTIONS ON FUZZY SYSTEMS,,,,,,,,,,,,,,,,,,"Hagras, Hani/0000-0002-2818-5292",,,,,,,,,,,,,1063-6706,1941-0034,,,,AUG,2004,12,4,,,,,524,539,,10.1109/TFUZZ.2004.832538,http://dx.doi.org/10.1109/TFUZZ.2004.832538,,,,,,,,,,,,,WOS:000223243500010,View Full Record in Web of Science
C,"dos Reis, WPN; Bastos, GS",,"Macharet, DG; Osorio, FS; Carvalho, JCM; Campos, MFM; Goncalves, RS",,"Neves dos Reis, Wallace Pereira; Bastos, Guilherme Sousa",,,Multi-robot Task Allocation approach using ROS,2015 12TH LATIN AMERICAN ROBOTICS SYMPOSIUM AND 2015 3RD BRAZILIAN SYMPOSIUM ON ROBOTICS (LARS-SBR),,,,,12th Latin American Robotics Symposium / 3rd Brazilian Symposium on Robotics (LARS-SBR),"OCT 29-31, 2015","Uberlandia, BRAZIL","IEEE Comp Soc,IEEE Robot & Automat Soc Chapter Brazil,IEEE Latin Amer Robot Council,Brazilian Comp Soc,SBC Robot Special Commiss,Univ Fed Uberlandia, Fac Engn Mecanica,Univ Fed Triangulo Mineiro,Natl Council Sci & Technol Dev,Coordenacao Aperfeicoamento Pessoal Nivel Super,Minas Gerais Res Fdn",,,,,,,,,"dos Reis, Wallace/AFC-8899-2022; Bastos, Guilherme/J-3689-2014","dos Reis, Wallace Pereira Neves/0000-0002-5184-7848; Bastos, Guilherme/0000-0001-8280-2813",,,,,,,,,,,,,,,978-1-4673-7129-2,,,,2015,,,,,,,163,168,,10.1109/LARS-SBR.2015.20,http://dx.doi.org/10.1109/LARS-SBR.2015.20,,,,,,,,,,,,,WOS:000388456800028,View Full Record in Web of Science
C,"WANG, ZD; NAKANO, E; MATSUKAWA, T",,,IEEE,"WANG, ZD; NAKANO, E; MATSUKAWA, T",,,COOPERATING MULTIPLE BEHAVIOR-BASED ROBOTS FOR OBJECT MANIPULATION,"IROS '94 - INTELLIGENT ROBOTS AND SYSTEMS: ADVANCED ROBOTIC SYSTEMS AND THE REAL WORLD, VOLS 1-3",,,,,IEEE/RSJ/GI International Conference on Intelligent Robots and Systems - Advanced Robotic Systems and the Real World,"SEP 12-16, 1994","FED ARMED FORCES UNIV MUNICH, MUNICH, GERMANY","Gesell Informat,IEEE, Ind Electr Soc,New Technol Fdn,IEEE, Robot & Automat Soc,Robot Soc Japan,Soc Instrumentat & Control Engineers,Univ Bundeswehr Munchen,Inst Tech Intelligenter Syst,VDE VDI Gesell Mikroelektr,VDI BDE Gesell Messtechnik & Automatisierungstechnik",FED ARMED FORCES UNIV MUNICH,,,,,,,,,,,,,,,,,,,,,,,,0-7803-1933-8,,,,1994,,,,,,,1524,1531,,,,,,,,,,,,,,,,WOS:A1994BC39W00198,View Full Record in Web of Science
C,"Goecks, VG; Gremillion, GM; Lehman, HC; Nothwang, WD",,,IEEE,"Goecks, Vinicius G.; Gremillion, Gregory M.; Lehman, Hannah C.; Nothwang, William D.",,,Cyber-Human Approach for Learning Human Intention and Shape Robotic Behavior based on Task Demonstration,2018 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN),IEEE International Joint Conference on Neural Networks (IJCNN),,,,International Joint Conference on Neural Networks (IJCNN),"JUL 08-13, 2018","Rio de Janeiro, BRAZIL",,,,,,,,,,,,,,,,,,,,,,,,2161-4393,,978-1-5090-6014-6,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,WOS:000585967405052,View Full Record in Web of Science
J,"Millan, JD",,,,"Millan, JD",,,"Rapid, safe, and incremental learning of navigation strategies",IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,,,,,,"Millan, Jose del R./F-1696-2011","Millan, Jose del R./0000-0001-5819-1522",,,,,,,,,,,,,1083-4419,1941-0492,,,,JUN,1996,26,3,,,,,408,420,,10.1109/3477.499792,http://dx.doi.org/10.1109/3477.499792,,,,,,,,18263043,,,,,WOS:A1996UL27600005,View Full Record in Web of Science
C,"Bonarini, A; Matteucci, M",,"Pagello, E; Groen, F; Arai, T; Dillmann, R; Stentz, A",,"Bonarini, A; Matteucci, M",,,Learning context motivation in coordinated behaviors,INTELLIGENT AUTONOMOUS SYSTEMS 6,,,,,6th International Conference on Intelligent Autonomous Systems (IAS-6),"JUL 25-27, 2000","VENICE, ITALY","Intelligent Autonomous Syst Soc,Italian Assoc Artificial Intelligence,Italian Assoc Robot",,,,,,,,,"Bonarini, Andrea/I-2984-2017; Matteucci, Marco/IXN-8546-2023",,,,,,,,,,,,,,,,1-58603-078-7,,,,2000,,,,,,,519,526,,,,,,,,,,,,,,,,WOS:000089885200067,View Full Record in Web of Science
C,"Nguyen, MC",,"Liu, YS; Huang, TS",,"Nguyen, MC",,,Vision-based intelligent robots,INPUT/OUTPUT AND IMAGING TECHNOLOGIES II,PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,2nd Conference on Input/Output and Imaging Technologies,"JUL 26-27, 2000","TAIPEI, TAIWAN","SPIE,Natl Sci Council Taiwan,Photon Ind Dev Assoc",,,,,,,,,,,,,,,,,,,,,,,0277-786X,,0-8194-3719-0,,,,2000,4080,,,,,,41,47,,10.1117/12.389455,http://dx.doi.org/10.1117/12.389455,,,,,,,,,,,,,WOS:000089915500006,View Full Record in Web of Science
