Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Kaushik, M; Krishna, KM",,"LealTaixe, L; Roth, S",,"Kaushik, Meha; Krishna, K. Madhava",,,Learning Driving Behaviors for Automated Cars in Unstructured Environments,"COMPUTER VISION - ECCV 2018 WORKSHOPS, PT V",Lecture Notes in Computer Science,,,,15th European Conference on Computer Vision (ECCV),"SEP 08-14, 2018","Munich, GERMANY",,,,,,,,,,"Krishna, Madhava/JYO-4800-2024",,,,,,,,,,,,,,0302-9743,1611-3349,978-3-030-11021-5; 978-3-030-11020-8,,,,2019,11133,,,,,,583,599,,10.1007/978-3-030-11021-5_36,http://dx.doi.org/10.1007/978-3-030-11021-5_36,,,,,,,,,,,,,WOS:000594394700036,View Full Record in Web of Science
C,"Peltason, J; Riether, N; Wrede, B; Lütkebohle, I",,,Assoc Comp Machinery,"Peltason, Julia; Riether, Nina; Wrede, Britta; Luetkebohle, Ingo",,,Talking with Robots about Objects: A System-Level Evaluation in HRI,HRI'12: PROCEEDINGS OF THE SEVENTH ANNUAL ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION,ACM IEEE International Conference on Human-Robot Interaction,,,,7th ACM/IEEE International Conference on Human-Robot Interaction (HRI),"MAR 05-08, 2012","Boston, MA","Assoc Comp Machinery,IEEE,ACM SIGCHI,ACM SIGART,HFES,AAAI,IEEE Robot & Automat",,,,,,,,,,"Wrede, Britta/0000-0003-1424-472X",,,,,,,,,,,,,2167-2121,2167-2148,978-1-4503-1063-5,,,,2012,,,,,,,479,486,,,,,,,,,,,,,,,,WOS:000393315300140,View Full Record in Web of Science
C,"Wang, J; Teng, YF; Choromanska, A",,"Kiyavash, N; Mooij, JM",,"Wang, Jing; Teng, Yunfei; Choromanska, Anna",,,AutoDrop: Training Deep Learning Models with Automatic Learning Rate Drop,UNCERTAINTY IN ARTIFICIAL INTELLIGENCE,Proceedings of Machine Learning Research,,,,40th Conference on Uncertainty in Artificial Intelligence (UAI),"JUL 15-19, 2024","Univ Pompeu Fabra, Barcelona, SPAIN","Huawei,Google,D E Shaw & Co,Barcelona Sch Econ",Univ Pompeu Fabra,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2024,244,,,,,,3603,3629,,,,,,,,,,,,,,,,WOS:001347144000164,View Full Record in Web of Science
C,"DAILY, MJ; PAYTON, DW",,"Casasent, DP",,"DAILY, MJ; PAYTON, DW",,,BEHAVIOR-BASED CONTROL FOR AN EYE-HEAD SYSTEM,"INTELLIGENT ROBOTS AND COMPUTER VISION XI : ALGORITHMS, TECHNIQUES, AND ACTIVE VISION",PROCEEDINGS OF THE SOCIETY OF PHOTO-OPTICAL INSTRUMENTATION ENGINEERS (SPIE),,,,"11TH CONF ON INTELLIGENT ROBOTS AND COMPUTER VISION : ALGORITHMS, TECHNIQUES, AND ACTIVE VISION","NOV 16-18, 1992","BOSTON, MA",SOC PHOTO OPT INSTRUMENTAT ENGINEERS,,,,,,,,,,,,,,,,,,,,,,,,,0-8194-1026-8,,,,1992,1825,,,,,,722,732,,10.1117/12.131576,http://dx.doi.org/10.1117/12.131576,,,,,,,,,,,,,WOS:A1992BX27F00066,View Full Record in Web of Science
J,"Bärmann, L; Kartmann, R; Peller-Konrad, F; Niehues, J; Waibel, A; Asfour, T",,,,"Baermann, Leonard; Kartmann, Rainer; Peller-Konrad, Fabian; Niehues, Jan; Waibel, Alex; Asfour, Tamim",,,Incremental learning of humanoid robot behavior from natural interaction and large language models,FRONTIERS IN ROBOTICS AND AI,,,,,,,,,,,,,,,,,,"Barmann, Leonard/0000-0003-3092-8726",,,,,,,,,,,,,2296-9144,,,,,OCT 10,2024,11,,,,,,,,1455375,10.3389/frobt.2024.1455375,http://dx.doi.org/10.3389/frobt.2024.1455375,,,,,,,,39449715,,,,,WOS:001339371700001,View Full Record in Web of Science
J,"Kobayashi, T; Mabuchi, T; Kosaka, M",,,,"Kobayashi, Taisuke; Mabuchi, Toshiya; Kosaka, Mato",,,Light-weight behavior-based continuous authentication for personalized mobile robot,INTERNATIONAL JOURNAL OF INTELLIGENT ROBOTICS AND APPLICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366-5971,2366-598X,,,,DEC,2022,6,4,,,,,694,706,,10.1007/s41315-022-00243-1,http://dx.doi.org/10.1007/s41315-022-00243-1,,JUN 2022,,,,,,,,,,,WOS:000807332300001,View Full Record in Web of Science
C,"Ferland, F; Cruz-Maya, A; Tapus, A",,,IEEE,"Ferland, Francois; Cruz-Maya, Arturo; Tapus, Adriana",,,Adapting an hybrid behavior-based architecture with episodic memory to different humanoid robots,2015 24TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN),,,,,24th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN),"AUG 31-SEP 04, 2015","Kobe, JAPAN","IEEE,Robot Soc Japan,Korea Robot Soc,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,,,978-1-4673-6704-2,,,,2015,,,,,,,797,802,,,,,,,,,,,,,,,,WOS:000380393600132,View Full Record in Web of Science
J,"Zhou, XY; Paik, P; O'Keeffe, R; Atashzar, SF",,,,"Zhou, Xingyuan; Paik, Peter; O'Keeffe, Rory; Atashzar, S. Farokh",,,Interday Reliability of Upper-limb Geometric MyoPassivity Map for Physical Human-Robot Interaction,IEEE TRANSACTIONS ON HAPTICS,,,,,,,,,,,,,,,,,"Atashzar, Seyed/AAB-8243-2019; O'Keeffe, Rory/KPA-8707-2024","Atashzar, Seyed Farokh/0000-0001-8495-8440; Paik, Peter/0000-0001-9809-1681; O'Keeffe, Rory/0000-0001-6801-0684",,,,,,,,,,,,,1939-1412,2329-4051,,,,OCT,2023,16,4,,,,,658,664,,10.1109/TOH.2023.3277453,http://dx.doi.org/10.1109/TOH.2023.3277453,,,,,,,,37200129,,,,,WOS:001152987500023,View Full Record in Web of Science
J,"Staffa, M; Perfetto, D; Rossi, S",,,,"Staffa, Mariacarla; Perfetto, Domenico; Rossi, Silvia",,,Engineering central pattern generated behaviors for the deployment of robotic systems,NEUROCOMPUTING,,,,,,,,,,,,,,,,,"Rossi, Silvia/C-2615-2008; Staffa, Mariacarla/P-5173-2014","Rossi, Silvia/0000-0002-3379-1756; Staffa, Mariacarla/0000-0001-7656-8370",,,,,,,,,,,,,0925-2312,1872-8286,,,,DEC 25,2015,170,,,,,,98,112,,10.1016/j.neucom.2015.03.094,http://dx.doi.org/10.1016/j.neucom.2015.03.094,,,,,,,,,,,,,WOS:000361256000010,View Full Record in Web of Science
J,"Koning, JL; Oudeyer, PY",,,,"Koning, Jean-Luc; Oudeyer, Pierre-Yves",,,Modeling interaction strategies using POS: An application to soccer robots,APPLIED INTELLIGENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0924-669X,1573-7497,,,,AUG,2006,25,1,,,,,7,21,,10.1007/s10489-006-8863-2,http://dx.doi.org/10.1007/s10489-006-8863-2,,,,,,,,,,,,,WOS:000238739100001,View Full Record in Web of Science
C,"Christensen, DJ; Bordignon, M; Schultz, UP; Shaikh, D; Stoy, K",,"Asama, H; Kurokawa, H; Ota, J; Sekiyama, K",,"Christensen, David Johan; Bordignon, Mirko; Schultz, Ulrik Pagh; Shaikh, Danish; Stoy, Kasper",,,Morphology Independent Learning in Modular Robots,DISTRIBUTED AUTONOMOUS ROBOTIC SYSTEMS 8,,,,,9th International Symposium on Distributed Autonomous Robotic Systems (DARS 9),"NOV 17-19, 2008","Tsukuba City, JAPAN",,,,,,,,,,"Christensen, David/A-4281-2013; Schultz, Ulrik/O-7985-2018; Shaikh, Danish/Y-1413-2018","Schultz, Ulrik/0000-0003-4119-2689; Shaikh, Danish/0000-0003-3394-3040",,,,,,,,,,,,,,,978-3-642-00643-2,,,,2009,,,,,,,379,391,,10.1007/978-3-642-00644-9_34,http://dx.doi.org/10.1007/978-3-642-00644-9_34,,,,,,,,,,,,,WOS:000274000200034,View Full Record in Web of Science
C,"Bai, WS; Gao, LM; Pelletier, E; Zhou, GW; Brennan, S",,,IEEE,"Bai, Wushuang; Gao, Liming; Pelletier, Evan; Zhou, Guangwei; Brennan, Sean",,,An In-Vehicle Speed Advisories HMI for Driving Safety and Fuel Economy Improvement,2021 IEEE 94TH VEHICULAR TECHNOLOGY CONFERENCE (VTC2021-FALL),IEEE Vehicular Technology Conference Proceedings,,,,94th IEEE Vehicular Technology Conference (VTC-Fall),"SEP 27-30, 2021",ELECTR NETWORK,"IEEE,IEEE VTS",,,,,,,,,"Bai, Wushuang/HSE-5124-2023; Gao, Liming/G-8939-2017; Brennan, Sean/KIC-3670-2024",,,,,,,,,,,,,,2577-2465,,978-1-6654-1368-8,,,,2021,,,,,,,,,,10.1109/VTC2021-FALL52928.2021.9625285,http://dx.doi.org/10.1109/VTC2021-FALL52928.2021.9625285,,,,,,,,,,,,,WOS:000786411900167,View Full Record in Web of Science
S,"Armbrust, C; Braun, T; Föhst, T; Proetzsch, M; Renner, A; Schäfer, BH; Berns, K",,"Baudoin, Y; Habib, MK",,"Armbrust, C.; Braun, T.; Foehst, T.; Proetzsch, M.; Renner, A.; Schaefer, B. H.; Berns, K.",,,RAVON: The robust autonomous vehicle for off-road navigation,"USING ROBOTS IN HAZARDOUS ENVIRONMENTS: LANDMINE DETECTION, DE-MINING AND OTHER APPLICATIONS",Woodhead Publishing in Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048-0571,,978-1-84569-786-0,,,,2010,,,,,,,353,396,,,,,,,,,,,,,,,,WOS:000291546300016,View Full Record in Web of Science
C,"Melidis, C; Marocco, D",,,IEEE,"Melidis, Christos; Marocco, Davide",,,KURE: Kinematic Universal Remote intErface A Human Centred Remote Robot Control Paradigm,"2016 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS (SMC)",IEEE International Conference on Systems Man and Cybernetics Conference Proceedings,,,,"IEEE International Conference on Systems, Man, and Cybernetics (SMC)","OCT 09-12, 2016","Budapest, HUNGARY",IEEE,,,,,,,,,"marocco, davide/GNM-7611-2022",,,,,,,,,,,,,,1062-922X,,978-1-5090-1897-0,,,,2016,,,,,,,3130,3135,,,,,,,,,,,,,,,,WOS:000402634702166,View Full Record in Web of Science
C,"Overholt, JL; Cheok, KC",,,IEEE; IEEE; IEEE; IEEE,"Overholt, JL; Cheok, KC",,,Hierarchical systems control using threshold fuzzy systems,"2001 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS, VOLS 1-5: E-SYSTEMS AND E-MAN FOR CYBERNETICS IN CYBERSPACE","IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN, AND CYBERNETICS, CONFERENCE PROCEEDINGS",,,,"IEEE International Conference on Systems, Man and Cybernetics (SMC)","OCT 07-10, 2001","TUCSON, AZ","IEEE,Raytheon",,,,,,,,,,,,,,,,,,,,,,,1062-922X,,0-7803-7087-2,,,,2002,,,,,,,2257,2262,,,,,,,,,,,,,,,,WOS:000177404200393,View Full Record in Web of Science
C,"Lei, B; Li, WF",,,IEEE,"Lei, Bin; Li, Wenfeng",,,A fuzzy behaviours fusion algorithm for mobile robot real-time path planning in unknown environment,"2007 IEEE INTERNATIONAL CONFERENCE ON INTEGRATION TECHNOLOGY, PROCEEDINGS",,,,,IEEE International Conference on Integration Technology,"MAR 20-24, 2007","Shenzhen, PEOPLES R CHINA","IEEE Robot & Automat Soc,Chinese Univ Hong Kong,Shenzhen Bur Sci, Technol & Informat,CAS Shenzhen Inst Adv Technol,CAS, CUHK Shenzhen Inst Adv Integrat Technol,Assoc Sci & Technol Nanshan Dist,Drawing Informat Ind, Beijing, Co Ltd",,,,,,,,,,"Li, Wenfeng/0000-0001-5493-7200",,,,,,,,,,,,,,,978-1-4244-1091-0,,,,2007,,,,,,,173,+,,10.1109/ICITECHNOLOGY.2007.4290454,http://dx.doi.org/10.1109/ICITECHNOLOGY.2007.4290454,,,,,,,,,,,,,WOS:000250362300034,View Full Record in Web of Science
C,"Ogata, T; Komiya, T; Sugano, S",,,IEEE; IEEE,"Ogata, T; Komiya, T; Sugano, S",,,Motion generation of the autonomous robot based on body structure,"IROS 2001: PROCEEDINGS OF THE 2001 IEEE/RJS INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-4: EXPANDING THE SOCIETAL ROLE OF ROBOTICS IN THE NEXT MILLENNIUM",,,,,IEEE Conference on Intelligent Robots and Systems (IROS 2001),"OCT 29-NOV 03, 2001","MAUI, HI","IEEE Ind Electr Soc,IEEE Robot & Automat Soc,Robot Soc Japan,Soc Instrument & Control Engineers",,,,,,,,,,"Ogata, Tetsuya/0000-0001-7015-0379",,,,,,,,,,,,,,,0-7803-6612-3,,,,2001,,,,,,,2338,2343,,,,,,,,,,,,,,,,WOS:000176593900369,View Full Record in Web of Science
J,"Ji, B; Li, SQ; Wang, GJ; Li, YB; Ma, X; Han, JW",,,,"Ji, Bing; Li, Siqi; Wang, Guangjun; Li, Yibin; Ma, Xin; Han, Jiwan",,,COULD CLOUD TECHNOLOGY BE USEFUL IN AUTONOMOUS MENTAL DEVELOPMENTAL ROBOTICS? A CASE STUDY,INTERNATIONAL JOURNAL OF ROBOTICS & AUTOMATION,,,,,,,,,,,,,,,,,"Liu, Zhe/KEJ-5299-2024; 姬, 冰/GRS-6888-2022","JI, Bing/0000-0003-1326-4120",,,,,,,,,,,,,0826-8185,1925-7090,,,,,2016,31,3,,,,,213,224,,10.2316/Journal.206.2016.3.206-4443,http://dx.doi.org/10.2316/Journal.206.2016.3.206-4443,,,,,,,,,,,,,WOS:000376820100007,View Full Record in Web of Science
C,"Itoh, K; Miwa, H; Nukariya, Y; Takanobu, H; Takanishi, A",,,IEEE,"Itoh, K; Miwa, H; Nukariya, Y; Takanobu, H; Takanishi, A",,,A new memory model for humanoid robots - Introduction of associative memory using chaotic neural network,"RO-MAN 2004: 13TH IEEE INTERNATIONAL WORKSHOP ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION, PROCEEDINGS",,,,,13th IEEE International Workshop on Robot and Human Interactive Communication,"SEP 20-22, 2004","Kurashiki, JAPAN","IEEE Ind Elect Soc,Robot Soc Japan,Human Interface Soc,CREST Japan Sci & Technol Agcy,IEEE Robot & Automat Soc,New Technol Fdn,Hosei Univ Res Inst,Hosei Univ Informat Technol Res Ctr,Elect Technol Res Fdn Chugoku,Okayama Fdn Sci & Technol",,,,,,,,,"Takanobu, Hideaki/V-2985-2018; Miwa, Hiroyasu/A-7139-2016","Takanobu, Hideaki/0000-0002-3736-4962; Miwa, Hiroyasu/0000-0001-8331-9225",,,,,,,,,,,,,,,0-7803-8570-5,,,,2004,,,,,,,125,130,,10.1109/ROMAN.2004.1374741,http://dx.doi.org/10.1109/ROMAN.2004.1374741,,,,,,,,,,,,,WOS:000227715300021,View Full Record in Web of Science
J,"Antonelli, G; Arrichiello, F; Chiaverini, S",,,,"Antonelli, Gianluca; Arrichiello, Filippo; Chiaverini, Stefano",,,Experiments of Formation Control With Multirobot Systems Using the Null-Space-Based Behavioral Control,IEEE TRANSACTIONS ON CONTROL SYSTEMS TECHNOLOGY,,,,,,,,,,,,,,,,,"ARRICHIELLO, Filippo/F-8970-2012; Antonelli, Gianluca/P-3287-2015","CHIAVERINI, Stefano/0000-0002-7891-0122; Arrichiello, Filippo/0000-0001-9750-8289; Antonelli, Gianluca/0000-0002-5511-0165",,,,,,,,,,,,,1063-6536,1558-0865,,,,SEP,2009,17,5,,,,,1173,1182,,10.1109/TCST.2008.2004447,http://dx.doi.org/10.1109/TCST.2008.2004447,,,,,,,,,,,,,WOS:000269443200016,View Full Record in Web of Science
C,"Waarsing, BJW; Nuttin, M; Van Brussel, H",,"Nunes, U; deAalmeida, AT; Bejczy, AK; Kosuge, K; Macgado, JAT",,"Waarsing, BJW; Nuttin, M; Van Brussel, H",,,"A software framework for control of multi-sensor, multi-actuator systems","PROCEEDINGS OF THE 11TH INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS 2003, VOL 1-3",,,,,11th International Conference on Advanced Robotics (ICAR 2003),"JUN 30-JUL 03, 2003","COIMBRA, PORTUGAL","Inst Syst & Robot,Univ Coimbra,IEEE Portuguese Sect,IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Japan Robot Assoc",,,,,,,,,,,,,,,,,,,,,,,,,972-96889-8-2,,,,2003,,,,,,,41,46,,,,,,,,,,,,,,,,WOS:000184782300011,View Full Record in Web of Science
C,"Ono, T; Eto, R; Yamakawa, J; Murakami, H",,,ASME,"Ono, Takeyuki; Eto, Ryosuke; Yamakawa, Junya; Murakami, Hidenori",,,NONLINEAR MODEL PREDICTIVE CONTROL OF A STEWART PLATFORM MOTION STABILIZER,"PROCEEDINGS OF THE ASME 2020 INTERNATIONAL MECHANICAL ENGINEERING CONGRESS AND EXPOSITION, IMECE2020, VOL 7B",,,,,ASME International Mechanical Engineering Congress and Exposition (IMECE),"NOV 16-19, 2020",ELECTR NETWORK,Amer Soc Mech Engineers,,,,,,,,,,,,,,,,,,,,,,,,,978-0-7918-8455-3,,,,2020,,,,,,,,,V07BT07A029,,,,,,,,,,,,,,,WOS:001233213900029,View Full Record in Web of Science
C,"Bhattacharya, S; Czejdo, B; Han, SB; Siddique, M",,"Jeschke, S; Liu, HH; Schilberg, D",,"Bhattacharya, Sambit; Czejdo, Bogdan; Han, Shubo; Siddique, Mohammad",,,Behavior Based Approach for Robot Navigation and Chemical Anomaly Tracking,"INTELLIGENT ROBOTICS AND APPLICATIONS, PT II",Lecture Notes in Artificial Intelligence,,,,4th International Conference on Intelligent Robotics and Applications (ICIRA 2011),"DEC 06-08, 2011","Aachen, GERMANY",,,,,,,,,,"Han, Shubo/ABA-4350-2021",,,,,,,,,,,,,,0302-9743,1611-3349,978-3-642-25488-8,,,,2011,7102,,II,,,,317,+,,,,,,,,,,,,,,,,WOS:000307082000031,View Full Record in Web of Science
C,"Cerezuela-Escudero, E; Rios-Navarro, A; Dominguez-Morales, JP; Tapiador-Morales, R; Gutierrez-Galan, D; Martín-Cañal, C; Linares-Barranco, A",,"Omatu, S; Selamat, A; Bocewicz, G; Sitek, P; Nielsen, I; GarciaGarcia, JA; Bajo, J",,"Cerezuela-Escudero, E.; Rios-Navarro, A.; Dominguez-Morales, Juan P.; Tapiador-Morales, R.; Gutierrez-Galan, D.; Martin-Canal, C.; Linares-Barranco, A.",,,Performance Evaluation of Neural Networks for Animal Behaviors Classification: Horse Gaits Case Study,"DISTRIBUTED COMPUTING AND ARTIFICIAL INTELLIGENCE, (DCAI 2016)",Advances in Intelligent Systems and Computing,,,,13th International Conference on Distributed Computing and Artificial Intelligence (DCAI),"JUN 01-03, 2016","Sevilla, SPAIN","IBM,Indra,Fidetia,IEEE SMC Spain",,,,,,,,,"Cerezuela-Escudero, Elena/K-8559-2015; Linares-Barranco, Alejandro/B-7087-2011; Dominguez-Morales, Juan Pedro/G-2875-2016; Rios-Navarro, Antonio/L-4746-2018; Gutierrez-Galan, Daniel/C-7605-2017","Dominguez-Morales, Juan Pedro/0000-0002-5474-107X; Rios-Navarro, Antonio/0000-0003-4163-8484; Linares-Barranco, Alejandro/0000-0002-6056-740X; Gutierrez-Galan, Daniel/0000-0003-3100-0604; Tapiador Morales, Ricardo/0000-0002-7268-2915",,,,,,,,,,,,,2194-5357,2194-5365,978-3-319-40162-1; 978-3-319-40161-4,,,,2016,474,,,,,,377,385,,10.1007/978-3-319-40162-1_41,http://dx.doi.org/10.1007/978-3-319-40162-1_41,,,,,,,,,,,,,WOS:000387181500041,View Full Record in Web of Science
J,"Byeon, YH; Kim, D; Lee, J; Kwak, KC",,,,"Byeon, Yeong-Hyeon; Kim, Dohyung; Lee, Jaeyeon; Kwak, Keun-Chang",,,Body and Hand-Object ROI-Based Behavior Recognition Using Deep Learning,SENSORS,,,,,,,,,,,,,,,,,,"Kwak, Keun-Chang/0000-0002-3821-0711; Byeon, Yeong-Hyeon/0000-0002-7480-4971",,,,,,,,,,,,,,1424-8220,,,,MAR,2021,21,5,,,,,,,1838,10.3390/s21051838,http://dx.doi.org/10.3390/s21051838,,,,,,,,33800776,,,,,WOS:000628552900001,View Full Record in Web of Science
S,"Arredondo, TV; Freund, W; Muñoz, C; Navarro, N; Quirós, F",,"Ali, M; Dapoigny, R",,"Arredondo, Tomas V.; Freund, Wolfgang; Munoz, Cesar; Navarro, Nicolas; Quiros, Fernando",,,Fuzzy motivations for evolutionary behavior learning by a mobile robot,"ADVANCES IN APPLIED ARTIFICIAL INTELLIGENCE, PROCEEDINGS",Lecture Notes in Computer Science,,,,"19th International Conference on Industrial, Engineering and Other Applications of Applied Intelligent Systems","JUN 27-30, 2006","Annecy, FRANCE","Univ Savoie, Dept Comp Sci,Int Soc Appl Intelligence,LISTIC/ESIA,AIAA,ACM SIGART,AFIA,CSCSI/SCEIO,ECCAI,ENNS,INNS,JSAI,TAAI,Texas State Univ",,,,,,,,,"Navarro-Guerrero, Nicolas/B-2029-2017","Navarro-Guerrero, Nicolas/0000-0003-1164-5579",,,,,,,,,,,,,0302-9743,1611-3349,3-540-35453-0,,,,2006,4031,,,,,,462,471,,,,,,,,,,,,,,,,WOS:000239623800050,View Full Record in Web of Science
C,"Morales, A; Chinellato, E; Fagg, AH; del Pobil, AP",,,IEEE; IEEE,"Morales, A; Chinellato, E; Fagg, AH; del Pobil, AP",,,Experimental prediction of the performance of grasp tasks from visual features,"IROS 2003: PROCEEDINGS OF THE 2003 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-4",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 27-31, 2003","LAS VEGAS, NV","IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Soc Instruments & Control Engineers,New Technol Fdn",,,,,,,,,"del Pobil, Angel P./HGB-2467-2022; Morales, Antonio/C-4793-2012","Morales, Antonio/0000-0002-8478-0854; del Pobil, Angel P./0000-0001-6227-3758",,,,,,,,,,,,,,,0-7803-7860-1,,,,2003,,,,,,,3423,3428,,,,,,,,,,,,,,,,WOS:000187883300555,View Full Record in Web of Science
C,"Tian, Y; Zhang, AQ; Li, W; Yu, JC; Zhang, QF; Li, YP",,,IEEE,"Tian, Yu; Zhang, Aiqun; Li, Wei; Yu, Jiancheng; Zhang, Qifeng; Li, Yiping",,,A Bio-Inspired Strategy for Deep-Sea Hydrothermal Non-Buoyant Plume Tracing with Autonomous Underwater Vehicles,2014 11TH WORLD CONGRESS ON INTELLIGENT CONTROL AND AUTOMATION (WCICA),,,,,11th World Congress on Intelligent Control and Automation,"JUN 29-JUL 04, 2014","Shenyang, PEOPLES R CHINA",,,,,,,,,,"Zhao, Shujun/AGY-4148-2022; Zhang, Qifeng/ABH-3054-2021; Li, Yi-Ping/A-4832-2011; Tian, Yu/ADV-8877-2022",,,,,,,,,,,,,,,,978-1-4799-5825-2,,,,2014,,,,,,,5335,5342,,,,,,,,,,,,,,,,WOS:000393066205068,View Full Record in Web of Science
J,"Iglesias, JA; Ledezma, A; Sanchis, A; Kaminka, GA",,,,"Iglesias, Jose A.; Ledezma, Agapito; Sanchis, Araceli; Kaminka, Gal A.",,,A plan classifier based on Chi-square distribution tests,INTELLIGENT DATA ANALYSIS,,,,,,,,,,,,,,,,,"Iglesias, Jose Antonio/H-1243-2011; LEDEZMA, AGAPITO ISMAEL/K-3929-2014; SANCHIS DE MIGUEL, MARIA ARACELI/L-7242-2015","Iglesias, Jose Antonio/0000-0003-0447-5444; LEDEZMA, AGAPITO ISMAEL/0000-0002-0041-6829; SANCHIS DE MIGUEL, MARIA ARACELI/0000-0002-1429-4092",,,,,,,,,,,,,1088-467X,1571-4128,,,,,2011,15,2,,,,,131,149,,10.3233/IDA-2010-0460,http://dx.doi.org/10.3233/IDA-2010-0460,,,,,,,,,,,,,WOS:000288595500003,View Full Record in Web of Science
C,"Parasuraman, S; Ganapathy, V; Shirinzadeh, B",,,IEEE,"Parasuraman, S; Ganapathy, V; Shirinzadeh, B",,,Fuzzy decision mechanism combined with neuro-fuzzy controller for behavior based robot navigation,"IECON'03: THE 29TH ANNUAL CONFERENCE OF THE IEEE INDUSTRIAL ELECTRONICS SOCIETY, VOLS 1 - 3, PROCEEDINGS",IEEE Industrial Electronics Society,,,,29th Annual Conference of the IEEE Industrial-Electronics-Society,"NOV 02-06, 2003","Roanoke, VA","IEEE Ind Elect Soc,Soc Instrument & Control Engineers,Virginia Tech, Ctr Rapid Transit Syst",,,,,,,,,"Velappa, Ganapathy/H-3191-2014",,,,,,,,,,,,,,1553-572X,,0-7803-7906-3,,,,2003,,,,,,,2410,2416,,,,,,,,,,,,,,,,WOS:000189465300413,View Full Record in Web of Science
J,"Kim, JH; Ko, WR; Han, JH; Zaheer, SA",,,,"Kim, Jong-Hwan; Ko, Woo-Ri; Han, Ji-Hyeong; Zaheer, Sheir Afgen",,,The Degree of Consideration-Based Mechanism of Thought and Its Application to Artificial Creatures for Behavior Selection,IEEE COMPUTATIONAL INTELLIGENCE MAGAZINE,,,,,,,,,,,,,,,,,"Kim, Jong-Hwan/C-1969-2011",,,,,,,,,,,,,,1556-603X,1556-6048,,,,FEB,2012,7,1,,,,,49,63,,10.1109/MCI.2011.2176999,http://dx.doi.org/10.1109/MCI.2011.2176999,,,,,,,,,,,,,WOS:000304879400004,View Full Record in Web of Science
C,"Thongchai, S",,"Syrmos, VL; Hamza, MH",,"Thongchai, Siripun",,,Sonar behavior-based fuzzy control for a navigation technique of an intelligent mobile robot,PROCEEDINGS OF THE NINTH IASTED INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS AND CONTROL,,,,,9th IASTED International Conference on Intelligent Systems and Control,"AUG 14-16, 2006","Honolulu, HI","Int Assoc Sci & Technol Dev,Int Assoc Sci & Technol Dev, Tech Comm Control,Int Assoc Sci & Technol Dev, Tech Comm Intelligents Syst & Control",,,,,,,,,,,,,,,,,,,,,,,,,978-0-88986-591-4,,,,2006,,,,,,,130,135,,,,,,,,,,,,,,,,WOS:000246298100022,View Full Record in Web of Science
